manufacturer,numHelpful,rating,text,title,username,doRecommend,date
Amazon,0,5,With a Seamless integration and easy functionality the echo show is wonderful piece of tech that is entertaining and useful to the whole family.,Awesome device,Jeremy,TRUE,2018-05-17T00:00:00.000Z
Amazon,3,1,"Less than useless Does not work with Amazon CloudCam. I purchased this from Best Buy to allow me to monitor my two Cloud Cams from my kitchen. I am VERY tech savvy and have numerous Alexa devices but have been unable to get it to work. I tried installing and enabling the Amazon CloudCam Skill- made sure there were no new updates for the Show (the Show automatically updated when I first plugged it in). The final straw was when the tech support rep told me you can’t use the Show with the CloudCam—and then was unable to connect me with someone who could actually solve the problem. Useless is no help, less than useless actually makes more work. The Echo Show is less than useless.",Less than useless. Doesn’t work with CloudCam,Woody,FALSE,2017-11-22T00:00:00.000Z
Amazon,0,5,I have the spot- dot and two shows- I started out with the spot and loved it so much I wanted a bigger one. This was a (Best Buy) ! No pun intended lol,Bought two!,Tina121588,TRUE,2018-03-24T00:00:00.000Z
Amazon,0,4,The Alexa show is a great product and the price was even better,Great item to have,Jimfrazier,TRUE,2017-12-23T00:00:00.000Z
Amazon,0,5,I’m all about the smart home and I love my new echo show. I stay more connected with my family. I also love how it’s integrated with my Arlo- Ring- Nest- and Hue light bulbs.,Must have new fun technology,Angelica2k,TRUE,2018-01-20T00:00:00.000Z
Amazon,7,5,Love this! We have it on our kitchen counter and great for music- news updates- amazon delivery updates- recipes- timer- and soo much more!,Worth it!,Mama Mos,TRUE,2017-11-19T07:47:58.000Z
Amazon,0,5,Tech is not totally friendly but for The cost and what it does it is worth the investment,Loved it,jeff,TRUE,2018-02-21T00:00:00.000Z
Amazon,0,5,Great product and it is very easy to set up and use,love it,tc13,TRUE,2018-02-21T00:00:00.000Z
Amazon,0,4,Purchased for my mom in a memory care center. She doesn’t have to answer the phone- we simply drop in and start talking until she sees us. Picture clarity awesome! Staff also aware of this camera feature and knows we drop in frequently. Doesn’t replace room camera but good. Would give a 5 but can’t figure out how to have other alexa owners drop in on her. Anyone know?,Good Choice,Heather3,TRUE,2017-12-29T00:00:00.000Z
Amazon,0,4,Works well with smart home lights- door locks and wireless security cam,Great smart device,Tori,TRUE,2018-05-16T00:00:00.000Z
Amazon,0,4,Great product. I’m at the beginning stages of having a smart home and this was the perfect addition.,Great feature for a smart home.,Simone,TRUE,2018-01-05T00:00:00.000Z
Amazon,0,5,Got this for my dad for Christmas. He likes that the speakers sound better. He also enjoys being able to make video calls with it.,Great step-up from the Echo dot,Autotech21,TRUE,2018-05-24T00:00:00.000Z
Amazon,0,4,I like having the screen and being able to see things like weather reports- etc. Still not using it to its full potential- but we have it controlling a couple of lamps- giving us weather reports- setting timers and alarms. It's making me lazy! Sometimes it doesn't hear my voice. Hears my husband's voice better. I find it best to put it pretty close to me on a side table.,Happy with it,Linda,TRUE,2018-03-24T00:00:00.000Z
Amazon,0,5,I am loving my Amazon Echo Show. It makes life easier! I love being able to ask what the weather is going to be or play some music just by asking Alexa. I also love being able to video call friends and family that have an Echo Show or the Alexa App. Overall it is a great product!,Great Device,eschwable,TRUE,2017-12-12T00:00:00.000Z
Amazon,0,5,It is a great product. It works great would definitely recommend it to anyone wanting to buy one.,Awesome,Aiden,TRUE,2018-02-02T00:00:00.000Z
Amazon,0,4,So having Alexa on hand could be good and bad. It's nice when I'm cooking and I need help with a recipe but it can be annoying when my kids fight over what they want Alexa to answer. Over all it's a nice product- connects to my Ring doorbell too which is nice.,Alexa knows it all,Mike,TRUE,2017-12-03T00:00:00.000Z
Amazon,0,5,The Echo show is addictive. Pairs easy- fantastic sound and video and once you download the Alexa app and learn a few things it becomes indispensable. Video calls work well. Great for the office or Kitchen.,A fantastic personal assistent,Fretzilla,TRUE,2018-02-03T00:00:00.000Z
Amazon,0,4,I like the Echo Show. I can view my cams- watch a movie and read the news. The camera video is slightly delayed. And I do wish it had a jack for earphones. But the sound on mine is good.,Good first attempt,CanyonAg,TRUE,2017-08-04T00:00:00.000Z
Amazon,0,5,I like that you can Talk To Alexa. I like the lyrics to the music. I like the personal Assistant- It is So wonderful and limitless.,Showing Out,kashdollars,TRUE,2018-01-05T00:00:00.000Z
Amazon,0,5,User friendly- hand free little assistant. Makes your mornings easier and gets you started for the day. And it looks cool,An alarm clock on steroids,Bear,TRUE,2017-12-23T00:00:00.000Z
Amazon,0,5,This has been perfect for the kitchen- it plays music & I can sing along with the words on the screen. Love that Alexa also allows for multiple timer settings when cooking.,Alexa is great,Lsp1012,TRUE,2018-04-29T00:00:00.000Z
Amazon,0,4,Echo Show is a great tool in the kitchen. Paired with amazon music it makes the time go by quickly. Video selection could be better (somehow needs to strike a deal with Google for access to YouTube video). It does have nice video for recipes.,Great audio- so-so video,MichaelHicksinPA,TRUE,2018-02-10T00:00:00.000Z
Amazon,0,5,Amazon's Echo Show has been a great help to my daily rutine. From asking simple things like the weather to more specific things like flash briefings or traffic to my commute- echo show is a great tool for any tech enthusiast,Great Assistant,Frank,TRUE,2018-01-06T00:00:00.000Z
Amazon,0,5,I’m in love with Alexa. Love her fir music- quick weather updates and in the kitchen for recipes. It’s great getting them step by step and not having to keep putting the passcode in on my iPad with hands covered in flour.,Love this,Irishannie,TRUE,2018-01-12T00:00:00.000Z
Amazon,0,5,Bought as a gift for my wife- she loves it and the screen is very handy for recipes and such.,wife loves and uses,Carl,TRUE,2018-01-08T00:00:00.000Z
Amazon,0,5,She knows all the answers. I’m used to speaking to her- i recently visiting a friend and said “Alexa “. And my friend looked at me like I was crazy. She doesn’t have Alexa.,Love alexa,Kentuckygirl,TRUE,2018-05-16T00:00:00.000Z
Amazon,0,5,It is great to be able to make video calls from the kitchen. Very convenient.,Awesome product,MattB,TRUE,2018-04-20T00:00:00.000Z
Amazon,1,2,Needs to be a stand alone device. I should have not required to use a tablet of Cell phone to make it work. Amazon needs to work on the technology on device.,Needs to be a stand alone device,Nick,FALSE,2017-12-27T00:00:00.000Z
Amazon,0,5,This was bought for a gift. But it looks nice. Just what was expected,,Mchiare,TRUE,2018-04-06T23:51:32.000Z
Amazon,0,4,I have not used this as it is a gift for my parents. Will see how they like it.,GIFT FOR FAMILY MEMEBER,KACI,TRUE,2017-12-22T00:00:00.000Z
Amazon,0,4,a bit difficult to set up- but it is amazing. Love the screen!,really neat!,othmar,TRUE,2017-07-21T00:00:00.000Z
Amazon,0,5,with this echo line- we are able to watch amazon prime- and even do visual calls to grand daughter!,great abilities!,jjay,TRUE,2017-12-14T00:00:00.000Z
Amazon,0,5,Great to give as gifts. I bought several items for staff.,many great products given as gifts,lpgalke123,TRUE,2017-12-27T00:00:00.000Z
Amazon,0,5,I have several around the house and love playing music on them,Great product,DarrellM,TRUE,2017-12-20T00:00:00.000Z
Amazon,0,5,I bought this as a gift for my husband and he is constantly asking Alexa questions about everything. We love listening to music on it as well.,Excellent Gift,Tabitha,TRUE,2017-12-22T00:00:00.000Z
Amazon,0,5,The touch screen adds a new dimension to the Echo which comes in handy when ordering off of Amazon or reorders as well. I also like being able to view news briefings and song lyrics on the screen also. The Echo Show is the only way to go.,The best Echo yet!,Sean,TRUE,2017-07-19T00:00:00.000Z
Amazon,0,4,The Echo show screen is great- it is helpful with recipes- music etc. I use it to listen to music all the time. I am hoping someone in my family gets one soon so we can face time each other.,I really enjoy the Echo Show,MIMI,TRUE,2017-12-28T00:00:00.000Z
Amazon,0,4,I bought the echo after seeing it demonstrated by my brother. He proceeded to ask Alexa questions and Alexa would answer them immediately. He then asked it to pull up some songs which- it did right away. Then he asked it to call mom and it did that as well. Needless to say- i had to get one.,Great product,Rayg,TRUE,2017-12-22T00:00:00.000Z
Amazon,0,5,We bought two of these for the kids. They love them and I now have an echo dot,Bought two of these. Love them and so do the kids,Mike,TRUE,2018-01-13T00:00:00.000Z
Amazon,0,2,I have to say it was a little confusing and frustrating when i was not getting the verification code from amazon - i waited for 20 minutes then i requested another code- nothing... then a nother one... and still nothing - i started to set up the device at 8.30 am and by 11.20 am i was fed up with it.. i had to step away.... after about 5 hours we went shopping and at the mall i recieved about 4 codes from amazon ....,not big fan,Davedz87,FALSE,2017-12-30T00:00:00.000Z
Amazon,0,5,I. Like the visual with this echo although I think I would have enjoyed it more if this was my first and only alexa,Another alexa,Tacopaco,TRUE,2017-11-04T00:00:00.000Z
Amazon,0,5,I bought this device for my wife and she loves it. Plays videos for cooking. 1 on gift list. For sure.,Amazon,flyboy,TRUE,2018-05-17T00:00:00.000Z
Amazon,0,4,We use this as a monitor for the amazon cloud camera! Works great we tell it to show us the camera -and boom- there’s the video feed. Super easy to link our echo plus and the echo dot with the show!!,Great product!,Trentendo,TRUE,2017-12-16T00:00:00.000Z
Amazon,0,4,The Echo Show is great but it is not just plug and play. The app directions are not understandable if you are having problems. However- the Amazon hot line was very helpful. But- who wants to have to call for help every week or two to keep things running. Alexa should be able to talk you through how to resolve her issues. All in all I am getting used to the features and like it.,Not just all plug and play,Goldenspire,TRUE,2018-02-10T00:00:00.000Z
Amazon,0,4,Alexa runs my entire house. The Echo show is a great addition to the Echo family. Everyone needs one!,Gotta love Alexa,Miskatonic,TRUE,2018-01-18T00:00:00.000Z
Amazon,0,5,Staff was very helpful and polite ! Went in asked for help and was pointed in the right direction!,Great product,Eric,TRUE,2018-05-16T00:00:00.000Z
Amazon,0,4,Absolutely love this. We got the lights and they have worked so great.,Great so far,JordanL,TRUE,2018-01-14T00:00:00.000Z
Amazon,0,5,Great Smart speaker for my 90 year old mother in law.,Great smart speaker,AlexaShow,TRUE,2018-01-26T00:00:00.000Z
Amazon,0,5,I’m an amazon prime member and the show is awsum I use it to communicate with the son who lives in Seattle. You can watch amazon pirime tv-play amazon music. Text- play games read the lyrics while the song is playing. I love it,Alexa is so sweet,Muncy,TRUE,2018-02-22T00:00:00.000Z
Amazon,0,5,We loved the Echo Dot- but the Show is exponentially better. Especially love to see the words of the songs being played- and views of places all over the world we want to see. Big difference in cost between dot and show- but worth it!,Love It!,suzeqh,TRUE,2017-12-02T00:00:00.000Z
Amazon,0,5,Love the new echo show. has so many more features that my echo dot.,great product,kcoe,TRUE,2018-03-23T00:00:00.000Z
Amazon,0,5,I had been looking for the product for a while. After much research- I bought it and I am not disappointed. It is a great product. I can tell I won't be bored learning all that the echo show can do. If you're thinking about buying it- just go for it.,Exactly what I wanted,PackAttack,TRUE,2017-12-22T00:00:00.000Z
Amazon,0,5,The Amazon Show is a great addition to the Smart Home- easy to set up and to link up with a hub.,Great Product,Jimp,TRUE,2018-01-18T00:00:00.000Z
Amazon,0,4,Like having pictures and weather on the screen and news up dates,Easy to use,Michelle,TRUE,2018-01-27T00:00:00.000Z
Amazon,0,4,It does everything amazon- and I can even see who is at the front door with Arlo! It doesn't do Netflix- or Hulu- but that's okay. I really like the sound- it fills small rooms. It's easy now to video chat with Nana- or drop in to tell my kid's goodnight- when I am working late.,Easy to setup and use,MajorDraco,TRUE,2018-01-22T00:00:00.000Z
Amazon,0,5,Facilitates easy home set-up of many Smart devices.,"Great Device for ""Smart Home"" Enthusiasts",Baddog,TRUE,2018-02-03T00:00:00.000Z
Amazon,0,5,I have really enjoyed these products so much I actually bought 3 of them. Fun to watch and even better if you are an Amazon Prime customer for music and video.,Best of the Best,Rusty,TRUE,2017-12-29T00:00:00.000Z
Amazon,0,5,Great electronic - very easy to install me and my family enjoy the things that Alexa do very satisfied with my service that I received from Best Buy when I purchase it looking forward to shopping there more often and I'm a new customer there,Alexa works very fine I enjoy playing with it find,Milkman,TRUE,2017-12-23T00:00:00.000Z
Amazon,0,3,The show has some nice features but the audio quality isn’t the best for the price point. I got mine on sale and am just using it for a bedroom alarm clock. I can read the time without my glasses.I still use my Sonos Play 1 to listen to my sleep playlist and ny other music. Unless I missed something it seems like if I set the volume low at night to listen to music to go to sleep my alarm will not be loud enough. So I don’t use the Show for music much.,Nice but not great.,Speedy98,TRUE,2018-01-28T00:00:00.000Z
Amazon,0,4,Setting up the amazon show was a little tricky-but I managed to navigate through it. It’s so cool to add compatible equipment.,Fun to use!,122651,TRUE,2017-12-01T00:00:00.000Z
Amazon,0,4,Great for video calling grandparents who are not real tech savvy. They also enjoy music on demand.,Great for video calling grandparents,Lyon7179,TRUE,2017-12-28T00:00:00.000Z
Amazon,0,3,Requires too many components. Cameras- etc. stick with basics (in my opinion).,Ok- if you need it.,Kassman,FALSE,2017-12-23T00:00:00.000Z
Amazon,0,5,We are loving it so far! Bought with a great deal and was able to use previous best buy awards to get it cheap. We also ended up buying another one for the parents for Christmas so we can chat back and forth! I love how all the echo's connect now in our home.,Great addition to our home!,BagelBytes,TRUE,2017-12-19T00:00:00.000Z
Amazon,0,5,I am so happy to have the Echo Show. I have been able to listen to Christmas songs and some country western music. It has so many other things to do with it that I can not wait to try some.,great item for listening to certain music .,Roby,TRUE,2018-01-22T00:00:00.000Z
Amazon,0,5,When I purchased this item- I was unaware how much it really does. I can literally control my entire home with it.,Grey product,Sully2,TRUE,2018-01-05T00:00:00.000Z
Amazon,0,5,Echo Show is everything I thought it would be and more. The alarm and music actions are the greatest.,Great companion,swiff11,TRUE,2017-12-01T00:00:00.000Z
Amazon,0,3,We wanted to see how this would work and it's not super accurate- but kind of fun,Decent,ylmurph,FALSE,2018-01-12T00:00:00.000Z
Amazon,0,4,We have Alexa and now a video version of recipes and more. Love it!,Great addition to Alexa,Nonnie,TRUE,2017-12-02T00:00:00.000Z
Amazon,0,5,Ok so i normally do not like this kind of stuff- but to be honest Alexa has been great- not only do we use it for fun stuff like music while cooking- or being able to multi task much easier- it fit in seamlessly with our home security system- added a extra cam- and really does add something extra to the home,Great,Francis,TRUE,2018-01-11T00:00:00.000Z
Amazon,0,5,Video integration it's big plus for video calling kids at home and quick check who's at the door when doorbell rings.,Much better then Echo,sgalaxy,TRUE,2017-12-02T00:00:00.000Z
Amazon,0,5,The show has a good picture and good sound...love using it to look things up,Great sound,Karen,TRUE,2017-12-08T00:00:00.000Z
Amazon,0,5,I bought this as a gift. As far as know it works fine,Bought it as a gift,Mike,TRUE,2018-01-12T00:00:00.000Z
Amazon,0,5,The unit does a good job of playing music from Amazon music. It hears your voice very good although it gets confused at times when I tell it to turn on a particular lamp and I have to slowly pronunciate it. Like that the music shows the lyrics. Do need a family account on Amazon music to plan different music on different units in different rooms at the same time though.,Great for music,drollins431,TRUE,2018-03-22T00:00:00.000Z
Amazon,0,5,I had reservations for the purchase of this Echo show- they quickly eroded after setting it up and using it now since Christmas day. Everyone in my family loves the camera function- sound quality- picture resolution and basically everything about it!It isn't totally perfected yet but it is a work in progress when it comes to the skills and how you choose to use this device since it is definitely designed for Amazon and their customers. Versatile enough so that everyone could find something to enjoy from music- pictures- videos to having your favorite book read to you. One of my favorite features are the Ole time radio series offered in the skills. Takes you back in time as you relax and very similar to a good book. Just my preference and it does offer much more and new skills are daily being added. Although we have several echo dots everywhere- my 6yo loves to come to the echo show to hear her music or to see new pictures uploaded to our cloud. The sound is amazing for its size- that's a huge plus. Pictures are dynamic and so far the only issue with me anyway is it's shape. Slightly odd but it seems to blend into our decor pretty well. Hopefully newer and even better skills will be made as this is a real gem in the rough with tons of applications still ahead that it can be used for. I have it connected to our home security system- robot vacuum cleaner and at times to my cell phone. Taken all together it is useful- fun and a nice addition for our gadget loaded home.,Amazon Awesome,SkyWatcher,TRUE,2018-01-23T00:00:00.000Z
Amazon,0,4,Added screen a great features visual effect a plus,Gift to client,C3nturion1,TRUE,2017-07-19T00:00:00.000Z
Amazon,0,5,We use echo almost every day. It is fun to ask questions. The music is great. We check the weather and listen to NPRnews,Good product,Tony,TRUE,2018-04-18T00:00:00.000Z
Amazon,0,4,I picked up the show on a Black Friday deal. I probably would never have paid full price. I am glad I have the show- it is actually quite useful. The sound quality is also better than the standard echo. At the moment- my only complaints are the lack of YouTube support and the price.. It will be interesting to see what features Amazon will add to the show in the future.,Overall- I like the show,bsn6,TRUE,2017-12-15T00:00:00.000Z
Amazon,5,5,This is an awesome product. This is the first Echo product I owned and I purchased 2 to get $100 off. I was going to split with a friend but like this so much that I decided to keep both. I've being singing along with the stream song with lyrics while doing work in the kitchen and house and watching youtube videos. The videos on Youtube takes a more effort to find the ones I want but I think this will improve over time.,Must Have for the Home,Minnie,TRUE,2017-07-01T00:00:00.000Z
