manufacturer,numHelpful,rating,text,title,username,doRecommend,date
Amazon,0,5,The kindle is great not only is it a reader its bascially a computer. It connects to the internet it takes pictures and has many other great features.,The perfect reader,divapb,TRUE,2016-12-30T00:00:00.000Z
Amazon,0,5,I particularly like the fact that the text shows up and you can see it well outside on a sunny day. I use it with Kindle Unlimited.,Love it!,Wheels,TRUE,2017-09-02T00:00:00.000Z
Amazon,0,5,This is great for kids- it grows up with them- all the apps are good. My kid loves it,Great for kids,Pedro,TRUE,2017-05-17T00:00:00.000Z
Amazon,0,4,very durable and easy to work with. I love its functionality and my kid loves having his own tablet. good stuff,great for kids,Charlierose99,TRUE,2017-03-03T00:00:00.000Z
Amazon,0,5,This was a gift and they love it! Its compact- they can surf the web- play games check emails etc,Great device,pbrown,TRUE,2016-12-14T00:00:00.000Z
Amazon,0,3,It's ok but I rather have bought Samsung Galaxy Tab,Good,Antiseir,FALSE,2017-01-16T00:00:00.000Z
Amazon,0,4,I bought this for my 3 year old son for Christmas. It keeps him busy while my wife and I take him out to dinner at a restaurant. It's relatively easy to use and he likes some of the kids videos we downloaded for free.,Good Gift!,Scottschub,TRUE,2017-01-20T00:00:00.000Z
Amazon,0,5,Bought this for my 3 kids aged 9-7-and 2. They all use it with ease. They each have their own account with appropriate games. We like the protective cover that absorbs drops and falls well.,Great Buy,Momof3,TRUE,2017-05-05T00:00:00.000Z
Amazon,0,4,This was a gift for my girlfriend. She loved due to the fact that it was small and compacted ..,Good price,Junior,TRUE,2017-01-18T00:00:00.000Z
Amazon,0,5,Purchased for our 3 year old grandson. He loves it.,Great buy,Justblade,TRUE,2017-03-10T00:00:00.000Z
Amazon,0,4,Great for little kids the case on it is amazing. My daughter loves it. Only thing I would change is the sound a little louder and screen a little bigger.,Great for a toddler,Jessica84,TRUE,2017-03-03T00:00:00.000Z
Amazon,0,5,Good tablet for kids I would definitely recommend.,Good tablet for kids,Abam1280,TRUE,2016-09-23T00:00:00.000Z
Amazon,0,4,Got tablet for my daughter..love everything about it and how easy it is to use.,Great tablet for adults and family,Chuck,TRUE,2017-01-24T00:00:00.000Z
Amazon,0,5,I bought this for my mom. The type is adjustable and it has a backlight for easy reading !,Wonderful product for a senior.,Linda,TRUE,2017-05-17T00:00:00.000Z
Amazon,0,4,This is a good tablet for my son to use to play his games.,Good tablet,Nick,TRUE,2017-05-12T00:00:00.000Z
Amazon,0,3,You get what you pay for Was not to happy but for a 3 year old it's ok,Ok,Iavn1,FALSE,2017-05-19T00:00:00.000Z
Amazon,0,5,The best tablet for kids the 1 year unlimited apps is my favorite my kids love it..,Best tablet for kids,Boytigas,TRUE,2017-01-30T00:00:00.000Z
Amazon,0,5,I bought this for my kids its a cheap alternative to an Ipad mini and should they lose it or break it its easy to replace with little out of pocket.,Great Alternative to Ipad,Bandit78,TRUE,2016-07-23T00:00:00.000Z
Amazon,0,4,Has all the functionality a child needs with easy parental controls. Like the child profile with only approved content.,Great tablet for the kiddo,DryerThanBefore,TRUE,2017-05-19T00:00:00.000Z
Amazon,0,4,Works great with good storage but- lacks online browsing speed.,Great tablet for app gaming,Jsw225,TRUE,2016-12-10T00:00:00.000Z
Amazon,0,5,Works well. Easy to use. I like the auto on when you open the case,Excellent reader,Smooth,TRUE,2016-12-31T00:00:00.000Z
Amazon,0,4,I bought the tablet and it is very nice. I really like the night time mode to use before bed so you can still sleep.,Alright to do amazon or play games- watch videos,tablet,TRUE,2017-02-01T00:00:00.000Z
Amazon,2,4,my grandchild really enjoy playing and watch videos on her Kindle,tablet for my grandchild,Jackie,TRUE,2016-07-05T00:00:00.000Z
Amazon,0,4,I bought this for learning and entertaining purposes. My daughter is 5 & enjoys it. I compared this to other learning tablets and found for the price & protection plan this works best for us.,Fun learning & entertaining,Minena,TRUE,2017-01-18T00:00:00.000Z
Amazon,0,5,This is my second Kindle. The first was a gift several years ago. The display and speed are much better.,2nd Kindle,Candy63,TRUE,2016-10-07T00:00:00.000Z
Amazon,0,4,I bought this as a way to easily read while on the go. I'm disappointed as it's really too big too easily carry around. I've discovered it's not all that easy to use it for reading purposes,Not as good as I thought it would be,Nursetel75,FALSE,2017-01-01T00:00:00.000Z
Amazon,0,5,My children loved their previous kindles so much I bought them an upgrade with the case - so worth it.,Perfect gift,Yve0904,TRUE,2016-12-26T00:00:00.000Z
Amazon,0,5,My grand daughter loves it and so do her parents! Very durable. I'd highly recommend this product,Great beginner tablet,LeeLee,TRUE,2017-01-18T00:00:00.000Z
Amazon,0,5,Easy to use for children. Multiple color tablet covers.,Great tablet for my 7 and 5 yr old grandchildren,tablet,TRUE,2016-12-30T00:00:00.000Z
Amazon,0,5,We purchased this Amazon Fire - Kids Edition for my 3 year-old granddaughter. Could not have made a better choice! She was up and running in no time and absolutely loves it.In fact- when my wife (who has an older model Fire tablet) started playing with it- she was so impressed with its capabilities that she now wants one for herself.Very pleased with our purchase!,Great choice for kids!,Gary,TRUE,2016-12-30T00:00:00.000Z
Amazon,0,5,The setup was super easy- the rugged case is awesome- and the selection of books- games- and movies v for the kids is fantastic! The two year no questions warranty makes it even better!,The Grandkids LOVE It!!!,Troutbum,TRUE,2017-01-06T00:00:00.000Z
Amazon,0,5,It a great product..-. The quality is awesome the pictures is good and clear...,Fire HD tablets,Keekee,TRUE,2016-11-04T00:00:00.000Z
Amazon,0,5,My granddaughter loves her tablet toddler friendly,Great tablet,Jcarter,TRUE,2017-02-13T00:00:00.000Z
Amazon,0,4,Is good for the kids The only thing is I have to get a SD Card for more memory,Grewt for kids,Jayden,TRUE,2017-03-25T00:00:00.000Z
Amazon,0,5,My son love this and it's his favorite piece of technology so far.,Great tablet for kids.,AHS666,TRUE,2016-06-10T00:00:00.000Z
Amazon,0,5,Bought this for my 8 year old. He loves it and it's very simple to add the perfect parental controls!,Love it!,Heather,TRUE,2017-01-11T00:00:00.000Z
Amazon,0,4,This is really good if you read a lot- doesn't strain your eyes and very light weight. Only demerit is - cant use in night if there is not enough light.,Great buy if you read a lot,Shashi,TRUE,2017-09-01T00:00:00.000Z
Amazon,0,5,Overall- the tablet is well constructed and well engineered. The 'excited factor' for my son wore off quickly- including the included app services. Nothing negative to report- but nothing unexpected in a positive sense either.,Solid product,fivespeed,TRUE,2017-02-03T00:00:00.000Z
Amazon,0,4,my son loves his new tablet. now he can play his games without making a mess of my phone.,my child loves this,supermom,TRUE,2016-12-23T00:00:00.000Z
Amazon,0,4,Bought this for my 3 year old and it is great. Wish it had a bit more storage but overall very happy with my purchase.,Good purchase,Hope,TRUE,2017-02-13T00:00:00.000Z
Amazon,0,5,Love my mine! Works great with prime! And I have all my best movies!,Great,Mike,TRUE,2017-04-02T00:00:00.000Z
Amazon,0,4,Was recommended to purchase by a family member who has one who is very happy with it,Heard good things about it,Michael,TRUE,2016-12-24T00:00:00.000Z
Amazon,0,5,Bought this for a gift for some one who's old tablet won't work. Just the right size to play games on.,Great gift,Triway,TRUE,2016-12-15T00:00:00.000Z
Amazon,0,5,Very kid friendly especially for toddlers and easy to use.,Great for toddlers,Mommysilver,TRUE,2017-03-15T00:00:00.000Z
Amazon,0,4,This tablet has a lot of features- it really makes it worth the money if you have an Amazon Prime account.,Good Tablet With Lots of Features,Victorvon,TRUE,2017-06-02T00:00:00.000Z
Amazon,0,5,My grandaughter is enjoying this tablet. I would recommend to all parents for their young kids.,A nice gift for my grandaughter to learn her ABCs,Ampy,TRUE,2017-04-21T00:00:00.000Z
Amazon,0,5,It is safe .. love the thick case & its fun fir my kids,Awesomely safe & Educational,Savara,TRUE,2017-05-29T00:00:00.000Z
Amazon,1,5,I purchased it for my dad (70)He needed something easy to use. He really enjoys it.,Great product for beginners,Gigi,TRUE,2016-11-04T00:00:00.000Z
Amazon,0,5,Very easy basic e book reader. Good for beginners to start,Great product,Yesh,TRUE,2017-06-30T00:00:00.000Z
Amazon,0,5,Very happy with product. It's a miniature lap top.,Very happy,TRae,TRUE,2017-01-17T00:00:00.000Z
Amazon,0,5,Good for toddlersEasy to carryEasy to download,Good for toddlers,Slikie,TRUE,2017-01-06T00:00:00.000Z
Amazon,0,5,Bought for my 2 year old granddaughter l- she loves it- so easy to use .. She can navigate through it with no problems,This is a great product..easy to to use....,1612,TRUE,2017-01-06T00:00:00.000Z
Amazon,0,4,My stepkids are pretty rough on their toys and these have lasted pretty darn well so far. Easy to update and add games- apps and school related material. Go for it if you are looking for a pretty darn decent tablet for the lil ones,Easy to use and sturdy to boot!,Tweekem,TRUE,2017-01-23T00:00:00.000Z
Amazon,0,5,Good inexpensive device. Still in touch with modern technology.,Great Gift,WifiG,TRUE,2016-10-07T00:00:00.000Z
Amazon,0,4,The Kindle 8 is an inexpensive eReader that does what I need in the smallest- thinnest- lightest package. I want it for travel and portable convenience when a full-size tablet is too big and heavy. It's perfect.,Gets It Done,Anton,TRUE,2017-02-24T00:00:00.000Z
Amazon,0,4,Looking for a reader with some basic tablet functions. This was just that.,Basic tablet/reader,TBiggz,TRUE,2016-09-09T00:00:00.000Z
Amazon,0,5,Would definitely recommend to family and friends that have little kids great learning tablet,Great for kids,Ally,TRUE,2017-01-18T00:00:00.000Z
Amazon,0,1,did not power up...at all. I am so happy that my grand-niece wasn't here and doesn't know about this yet- she would have been crying.,send back,disappointedauntie,FALSE,2017-03-29T00:00:00.000Z
Amazon,0,5,I wanted to get something nice for my wife and this did the trick. I'll get flowers next time.,Wife loved it,lucid417,TRUE,2016-10-18T00:00:00.000Z
