manufacturer,numHelpful,rating,text,title,username,doRecommend,date
Amazon,0,5,Easy to use wide variety of functions awesome price,Awesome tablet,Kelly,TRUE,2017-02-28T00:00:00.000Z
Amazon,0,5,I bought this for my wife for Christmas and she loves it! You can't beat it for the price!,Great tabket,Parcoin2,TRUE,2017-01-16T00:00:00.000Z
Amazon,0,5,Very nice. Easy to use. Got it to use with Amazon prime. Great combo.,Very nice,Vinny61,TRUE,2017-05-26T00:00:00.000Z
Amazon,5,5,I have used Kindle e-readers since Amazon introduced them years ago. All are good products and each new model has been a worthwhile upgrade. The Oasis is no exception- even from the highly touted Voyage model. It is expensive but the lightweight design- improved backlighting and battery cover are worth the additional expense for someone who reads frequently. This is definitely a good investment!,The reviews are right-this is the best Kindle ever,rlmgolfer,TRUE,2016-05-27T00:00:00.000Z
Amazon,3,5,I purchased this as a gift for my wife and she loves it. She has an older Kindle- and she can't believe how much better the Oasis is.,Fantastic,grayson41,TRUE,2016-05-28T00:00:00.000Z
Amazon,0,5,Works great for my grandson - had the Geek squad get a security plan setup on it and him acquainted with it. Battery life not great- but with a bright 10 inch screen on a THIN tablet is not surprising.,Recommended by salesman,ddOH,TRUE,2017-07-20T00:00:00.000Z
Amazon,0,5,Kindles are an excellent device for all book lovers,A gift for booklovers,tankbuster39,TRUE,2016-11-18T00:00:00.000Z
Amazon,16,4,I got oasis yesterday- very lighweight compared to voyager- screen size comparable- like having actual page turn button- touchscreen seems kinda slow- the on/off button on top is improvement from back of voyager. cover does seem kind of flimsy- but supposed to be leather so will see how it holds up. finding it easier to hold with cover on- then removed. cover doesn't have separate charge port- so all charging is done thru kindle.,Voyager replacement,Bobby,TRUE,2016-04-28T00:00:00.000Z
Amazon,0,5,Bought for my wife to upgrade from the original Kindle that she has worn out. Big step up from the original and should be good for another 8-10 years.,Great E-Reader,Olds442,TRUE,2016-12-07T00:00:00.000Z
Amazon,0,5,I really like the auto on off feature. Volume control could be more ergonomic.,Great upgrade from my previous tablet.,Mitchy,TRUE,2017-07-29T00:00:00.000Z
Amazon,0,4,This Fire 10 is so much better than my old Kindle Fire HD that I now wonder why I waited so long to upgrade. The 10' display is awesome and the speed is very good. All the Amazon apps from my old Kindle were immediately loaded onto my new one and adding the others through the Kindle app store was quick and easy.,Powerful tablet with a nice size screen.,Gene,TRUE,2017-08-07T00:00:00.000Z
Amazon,0,5,I wasn't offer the warranty- but I enjoy it a lot.,Great,Bill5,TRUE,2017-05-26T00:00:00.000Z
Amazon,0,3,We bought this because we thought it would be great for reading books and playing a few games. However- awkward size makes the device very weird to hold and generally not enjoyable. The Fire HD 8 shares the exact same specs and has a higher battery life. There's almost no reason to take this device over the 8.,Get the Fire HD 8- Not the 10,Brad,FALSE,2017-01-01T00:00:00.000Z
