manufacturer,numHelpful,rating,text,title,username,doRecommend,date
Amazon,0,4,The Echo show screen is great- it is helpful with recipes- music etc. I use it to listen to music all the time. I am hoping someone in my family gets one soon so we can face time each other.,I really enjoy the Echo Show,MIMI,TRUE,2017-12-28T00:00:00.000Z
Amazon,0,5,Like the fact that I can see videos and utilize ir with my lighting system.,Love this alexa enabled device.,Jesus,TRUE,2018-01-12T00:00:00.000Z
Amazon,0,5,I bought this for my elderly parents that refuse to get a smart phone.They loved it- and feel safer with it. I programmed it to call 911 if they fall and need help. Plus they can see the grand children without any confusion.,great for the elderly,Freddie,TRUE,2018-01-15T00:00:00.000Z
Amazon,0,5,Video integration it's big plus for video calling kids at home and quick check who's at the door when doorbell rings.,Much better then Echo,sgalaxy,TRUE,2017-12-02T00:00:00.000Z
Amazon,1,1,qc is really bad on this product and does not catch the voice properly.,qc bad,Maroo,TRUE,2018-01-22T00:00:00.000Z
Amazon,0,5,I didn't expect this device to be so diverse unexpected surprise,Love it,9thwardboi,TRUE,2018-01-28T00:00:00.000Z
Amazon,0,5,THIS IS AWESOME WE LOVE IT SO MUCH TALK & C PEEPS!!!,ALEXA ECHO VIDEO,Celli52,TRUE,2018-02-09T00:00:00.000Z
Amazon,0,3,It was a cool device but my main issue that it couldn’t play playlists the I had stored on the sonos app. It only played streaming services,It was ok,Dom1,FALSE,2017-12-23T00:00:00.000Z
Amazon,0,5,Love this thing. Little apprehensive at first. But Alexa will grow on you,Love!!!,Terri,TRUE,2018-03-16T00:00:00.000Z
Amazon,0,5,We love our echo show- It’s fun to use and she can do a lot of things.,Very good product,DannyC,TRUE,2017-12-23T00:00:00.000Z
Amazon,0,5,When I purchased this item- I was unaware how much it really does. I can literally control my entire home with it.,Grey product,Sully2,TRUE,2018-01-05T00:00:00.000Z
Amazon,0,5,Too many great things to say about the echo show! I have had an echo dot for a while but the new echo who adds video. I literally use it everyday multiple times a day. Great product Amazon!,Love love love it!,Hilti,TRUE,2017-12-23T00:00:00.000Z
Amazon,0,3,Great sound- easy set up. The screen seems sort of wasteful now that I've been playing with it. Maybe it has the capability to work as a digital picture frame....I'm just certain yet. I was able to set one picture to it...Not multiple. Would be nice if could be used for Hulu or Netflix and stuff since the picture and sound are so clear. I like the visual to do and shopping lists. Still worth the purchase. A good want to have...just not a must have...then again maybe I have not tapped into all it can do.,Nice novelty...sort of a waste of a screen,jcarrio,TRUE,2017-10-21T00:00:00.000Z
Amazon,0,5,Not only does it round out my collection of Alexa devices- I have two echos and one dot- it also works well with the Ring 2 Video Door Bell-I can see who is at my front door without opening it.,Great addition to Ring Video Door Bell,Victor,TRUE,2017-12-23T00:00:00.000Z
Amazon,0,5,It is amaizin I like the way you type and search my favorites,Grate product,Ventura,TRUE,2018-01-26T00:00:00.000Z
Amazon,2,1,"Worthless- except as a regular echo and a poor excuse for video chat. I love my echo devices- bathroom- pool- kitchen- other places where I may need hands free- voice activated music and info. My wife bought me the 'newest- hottest' thing. I was skeptical but then thought I would use it to help on a project. Me ""Alexa find videos on f450 drone"" Alexa ""YouTube is not available"". Amazon won't directly sell chrome products- youtube won't play on echo show. Further testing shows the video call is more limited than iPhone or Android apps for video. So the most useful thing now is the same voice functions that my echos and dots perform. Unless I want to make all of my video calls and check the weather from a device I can move no more than 3 feet from an outlet.",Useless screen so why pay for it?,DoktorJustice,FALSE,2017-12-25T00:00:00.000Z
Amazon,0,5,It is a great product. It works great would definitely recommend it to anyone wanting to buy one.,Awesome,Aiden,TRUE,2018-02-02T00:00:00.000Z
Amazon,0,5,Got this for my dad for Christmas. He likes that the speakers sound better. He also enjoys being able to make video calls with it.,Great step-up from the Echo dot,Autotech21,TRUE,2018-05-24T00:00:00.000Z
Amazon,0,4,Great device for me because I already owned bunch of stuff that supports Alexa. Needs more skills. And need YouTube to work!,Great Extra Help,Babylon,TRUE,2017-11-01T00:00:00.000Z
Amazon,0,5,If you like video this goes along perfect ...a must buy,Got have it,Spencer,TRUE,2017-12-22T00:00:00.000Z
Amazon,0,5,Purchased the Echo Show for my wife and she loves it! Full of great information- weather and more. Can control lights and various things at the house. Even askes you the question of the day! Easy set up and to use. Mainly bought it to monitor the Arlo Pro 2 cameras we purchased.,Echo Show,Jimmy,TRUE,2017-12-09T00:00:00.000Z
Amazon,0,3,Only download was very slow and echo show didn’t make it worth having as a stand alone,Very slow,Bears4710,FALSE,2017-12-22T00:00:00.000Z
Amazon,0,5,Great device. Love Alexa being able to pull up home cameras to view!!,Love Alexa!!,ahpendo,TRUE,2017-08-19T00:00:00.000Z
Amazon,0,5,I feel the audio on the show is the best when compared to the echo- echo 2.0- and obviously dot. Nice to have next to bed instead of a dot and an alarm clock,Best sound out of all echo products,Rick,TRUE,2017-12-15T00:00:00.000Z
Amazon,0,5,This amazon echo show is great for room monitoring. It was priced well and I find it useful.,Wealth of knowledge,Greg,TRUE,2018-01-02T00:00:00.000Z
Amazon,0,4,We are new to connected home equipment. I got this for my wife in our kitchen. The only thing I wish was different would be that the Amazon Show would communicate directly with FaceTime rather than having to have someone download the Alexa app. Not a deal breaker by any means though. We love it,Love it,Heath,TRUE,2018-03-02T00:00:00.000Z
Amazon,0,5,I love my new Alexa Show. Checked prices thoroughly and Best Buy was was the “best” and 5 minutes away. Product is great. Easy setup and works as stated. Staff very helpful. Would recommend this product and definitely this model. :),Great Computer Assistant,Lisa,TRUE,2017-11-18T00:00:00.000Z
Amazon,0,4,We purchased the Echo Show for Christmas this year- and love it so much! Our kids got the hang of it faster than we did (ages 11 and 13)! Highly Recommend!,We Love The Echo Show!,Caiya,TRUE,2018-01-17T00:00:00.000Z
Amazon,0,5,We bought the Amazon Echo Show for my dad. We set up accounts for him to access music and pictures and wrote down a sample list of commands he could use. He loves it. Excellent product. No end to the features you can set up.,Excellent Product and lot's of fun.,WallyWorld,TRUE,2018-02-25T00:00:00.000Z
Amazon,0,5,This device is alot better than the small alexa. Did everything i wanted it to,Great device,Domoto,TRUE,2018-01-20T00:00:00.000Z
Amazon,0,5,Great amazon device i love these have 2 in my house they are awesome,Great,Samojus,TRUE,2018-03-19T00:00:00.000Z
Amazon,0,5,A step up from last year's Echo. Great addition to any part of the room.,New product for the home,bball,TRUE,2017-10-17T00:00:00.000Z
Amazon,0,5,I bought this as a gift for my husband and he is constantly asking Alexa questions about everything. We love listening to music on it as well.,Excellent Gift,Tabitha,TRUE,2017-12-22T00:00:00.000Z
Amazon,0,5,Was so excited to get this!!! It is so much fun to use.,Awesome,PutnamD,TRUE,2017-12-03T00:00:00.000Z
Amazon,0,3,Great product but the only downside is that it did NOT work with my home security camera,Great product,Solo10,TRUE,2018-01-22T00:00:00.000Z
Amazon,0,4,Great sound and picture. Been using as a baby monitor. Still new to Alexa so still learning what she can do,Nice product,CRA34,TRUE,2017-12-09T00:00:00.000Z
Amazon,0,3,"The Echo was so good- I ended up getting the Echo Show as well. At first it was a device that I enjoyed using for various reasons- one being that I could ask Alexa to watch any YouTube videos I wanted to watch. Then one day- I asked Alexa to play a video and she responded by saying-""Google is not supported on Echo Show."" Until YouTube comes back as a skill- the Echo Show probably isn't worth the extra money. I'd say stick with the Echo if you have Amazon Music or Spotify- or the Echo Dot if you only use the echo as part of your smart home.",Great until No More YouTube,Jude,FALSE,2017-10-12T00:00:00.000Z
Amazon,0,5,Having LOTS of fun with Alexa! Tells us weather- stories- plays music trivia games with us- helps with shopping list- and can face to face talk with my sister in another state (bought one for her too) - great addition to our home!,Amazon - Echo Show - White,860eagle,TRUE,2018-01-13T00:00:00.000Z
Amazon,0,5,Talk to it and see responses on the touch screen. Love it!!,Great and fun to use,B61MD1,TRUE,2017-09-02T00:00:00.000Z
Amazon,0,4,This is a great addition to the Echo family- bringing new and cool features.,Great addition to the Echo family,DanPA,TRUE,2017-07-24T00:00:00.000Z
Amazon,0,5,Great device for music and face time calls. The sound is crisp and clear. Many options with the Echo Show,Great Device for the home,Rojo,TRUE,2017-11-16T00:00:00.000Z
Amazon,0,4,Easy to set up. But it does not work with all phones.. I have Samsung 4,Easy to set up who is not computer savey,PT53226,TRUE,2018-01-03T00:00:00.000Z
Amazon,0,5,Easy to set up and use. Useful and fun. The videos make things easy to understand.,Useful and fun,David,TRUE,2017-11-15T00:00:00.000Z
Amazon,0,5,We bought 2 of them and love them. The screen is really clear and the sound is amazing. Go get one,So easy to use,Joestixx,TRUE,2018-02-17T00:00:00.000Z
Amazon,0,5,I love all of my Amazon echo devices. Right now it doesn't allow YouTube- but hopefully they will reach an agreement and fix that.,"Love ""ALEXA""",nclev,TRUE,2018-01-16T00:00:00.000Z
Amazon,0,5,if nothing else I have peace of mind that should she fall or need assistance then I can now better assist,bday gift for mother,Lydjya,TRUE,2017-12-15T00:00:00.000Z
Amazon,0,5,My mother has dementia and this keeps her busy for periods of time. She is fun to have around.,Great Noval item,lp77,TRUE,2017-12-01T00:00:00.000Z
Amazon,0,4,Just got this in the mail last night. Setting it up today and I want to love it. The kicker for me buying it was being able to connect our Arlo cameras and view instantly. The display in the store had great sound.,I want to love it,peelove,TRUE,2017-12-08T00:00:00.000Z
Amazon,0,5,love it and it only keeps getting better over time.,love it.,PaulS,TRUE,2017-12-08T00:00:00.000Z
Amazon,0,5,Great product- i recommend is easy to use and fast.,I love it so convenient.,Sfcc6,TRUE,2017-10-06T00:00:00.000Z
Amazon,0,5,Nice way to see the internet and also to view security cameras. Very handy device.,Step up from Echo,Bean,TRUE,2017-09-06T00:00:00.000Z
Amazon,0,5,The Echo Show is a version of Alexa with ability to visualize things. When I was cooking dinner and wanted to finish a show- I was able to ask Alexa to play the show from my Amazon Prime account. The Show was in my kitchen- easy to view- and enabled my kids to watch cartoons in the living room. I love it!,Super fun version of Alexa,Khowey,TRUE,2017-11-11T00:00:00.000Z
Amazon,0,5,Everybody enjoys this product. We use it to show each other things from my home to my daughters in Melbourne- Florida- keep a running shopping list that can be seen just by asking- and for both verbal and visual reminders of events.,Fun and Useful,PharminFlorida,TRUE,2018-03-21T00:00:00.000Z
Amazon,0,4,I was unsure if this was worth it before I did. After buying and bringing it home I’m glad I did. I enjoy being able to video chat threw it!,Fun addition to Smart home,ExpensiveSkin,TRUE,2017-12-01T00:00:00.000Z
Amazon,0,5,Bought second one for my mom and she loves it so much,Excellent,Hamalton,TRUE,2017-09-22T00:00:00.000Z
Amazon,0,5,Bought for my 88 year old Mom- she loves it- help her with recipes and cooking.,Mom’s device,MikeyDad,TRUE,2018-03-20T00:00:00.000Z
Amazon,0,5,Enjoy being able to view my Ring doorbell camera in live time upstairs,Awesome for camera monitoring,SATECH,TRUE,2018-01-12T00:00:00.000Z
Amazon,0,5,This echo is amazing and it doubles as a picture display.,Best Echo Yet!,Dwise6,TRUE,2017-08-06T00:00:00.000Z
Amazon,0,5,The Echo show with video screen is a nice upgrade to the other echo’s. News briefs with videos are nice. Very good sound quality for playing music.,Excellent voice rec- video- and audio,Orgjuice,TRUE,2017-12-08T00:00:00.000Z
Amazon,0,4,I saw there was a new Echo with a screen and had to have it. I use it for Amazon Prime videos- YouTube- music with lyrics- recipes- and viewing the nursery with Amazon Cloud cam. The speaker is louder than I thought. Good purchase but I’d like to see more features for the screen.,Upgraded Echo needs more features,Show,TRUE,2017-12-07T00:00:00.000Z
Amazon,0,4,This is the main reason why I went with Amazon's Echo ecosystem vs Google Home. I bought one as a gift to my sister so I can easily videochat with my family. My niece and nephew tend to fight over the Echo Show when they want to sing along to their favorite songs with the lyrics on the screen. My only wish was that there was an HDMI out to connect it to a larger monitor. Huge missed opportunity in my opinion.,Finally a smart speaker with a screen,jkc107,TRUE,2017-12-15T00:00:00.000Z
Amazon,0,3,I'm disappointed. Sometimes gives doesn't understand,Not so good,Lucy,FALSE,2017-09-29T00:00:00.000Z
Amazon,0,5,Echo show not only plays your music it puts up the lyrics to read from,Nice info and music device,KWJ8500,TRUE,2017-10-21T00:00:00.000Z
Amazon,0,5,I didn’t think I would like the Echo Show —especially at the $200+ price point- but I tried it and love it! If I could afford it- and if they would add an audio port- I would replace my current Alexas with Echo Shows.,A nice surprise ...,Shelly,TRUE,2018-01-06T00:00:00.000Z
Amazon,0,5,"The Echo Show is a great improvement from the original Echo device. It's great being able to ""see"" what is going on!!",Great Improvement,Playbymyrules,TRUE,2017-09-20T00:00:00.000Z
Amazon,0,5,The Echo Dot is a great personal assistant- and right now the price is fantastic. It can give you the weather forecast- traffic reports- daily news brief- play music from Pandora or other steaming radio stations- and answer questions- all in a very small package.. .,Echo Dot is a great personal assistant,jimc1936,TRUE,2017-12-09T00:00:00.000Z
Amazon,0,5,Bought as a gift for my wife- she loves it and the screen is very handy for recipes and such.,wife loves and uses,Carl,TRUE,2018-01-08T00:00:00.000Z
Amazon,0,4,This thing is cool- you can do a lot of neat things with the show- hope they add more functionality to Alexa though.,Alexa is my new girlfriend.,Dano,TRUE,2017-12-08T00:00:00.000Z
Amazon,0,5,We have echos throughout the whole house and have this in the kitchen. Controls lights - you can FaceTime - my wife uses it for recipes and it shows the videos of directions,Love it,ctl13,TRUE,2018-01-12T00:00:00.000Z
Amazon,0,4,This item is a great addition to your smart home- but just as the first gen Siri it is not all there yet. The kinks still needs to be worked out. Alexa does not have answers to a lot of things or commands. There's a long learning curve. Setting up with apps is a lot work. It's fun if your large circle is willing to spend the money to get one each. Great landline replacement.,Good but not quite there yet!!,JMaC,TRUE,2017-07-19T00:00:00.000Z
Amazon,0,5,We are enjoying our amazon echo show. Alexa is so amazing answering questions and a variety of music!!!!,Alexa is awesome,Scott,TRUE,2018-01-17T00:00:00.000Z
Amazon,0,5,Great device to stay in touch with your family if you leave in another city or state!,Bought this for my mom and she loves it!,Zach,TRUE,2018-01-24T00:00:00.000Z
Amazon,0,5,I love all my Alexa's I have the Echo and now for Christmas I got the Echo show. Not I can see my recipes and also connect with my family.,My Alexa,tinapais,TRUE,2018-01-20T00:00:00.000Z
Amazon,0,5,I have a couple of these echos- they are wonderful they do everything like turn my lights on or the TV- my granddaughter love asking it question,Love them,Dani,TRUE,2017-10-19T00:00:00.000Z
Amazon,1,2,Needs to be a stand alone device. I should have not required to use a tablet of Cell phone to make it work. Amazon needs to work on the technology on device.,Needs to be a stand alone device,Nick,FALSE,2017-12-27T00:00:00.000Z
Amazon,0,5,We loved the Echo Dot- but the Show is exponentially better. Especially love to see the words of the songs being played- and views of places all over the world we want to see. Big difference in cost between dot and show- but worth it!,Love It!,suzeqh,TRUE,2017-12-02T00:00:00.000Z
