manufacturer,numHelpful,rating,text,title,username,doRecommend,date
Amazon,0,4,I love having this in my kitchen- it has replaced my ipad that i used to use.,Great for the kitchen,Thelump,TRUE,2017-11-15T00:00:00.000Z
Amazon,0,5,I love to use Alexa to listen to music- set timer-alarms-and ect. My parents use the show to show the cameras and stuff for a second control panel to their security system.,Love it,Neat12,TRUE,2017-11-22T00:00:00.000Z
Amazon,0,5,Was debating on the purchase but looked very cool -good quality video chat is clear,Cool new gadget,Frankie,TRUE,2017-11-15T00:00:00.000Z
Amazon,3,5,I got two of these- super easy to set up. Only used them one day so far.Can't fine one thing I don't like about them.,Pretty Cool,John,TRUE,2017-06-28T00:00:00.000Z
Amazon,0,5,I am loving my Amazon Echo Show. It makes life easier! I love being able to ask what the weather is going to be or play some music just by asking Alexa. I also love being able to video call friends and family that have an Echo Show or the Alexa App. Overall it is a great product!,Great Device,eschwable,TRUE,2017-12-12T00:00:00.000Z
Amazon,0,5,Love the Alexa A.I. Better than apple and google versions. The screen gives even more points because you can see all of Alexa’s responses as well as video call. Awesome,Whole new level,MrsO,TRUE,2018-02-21T00:00:00.000Z
Amazon,0,5,Works great with my Ring doorbell and Ring security cameras. Love that I can see live feeds on my Echo show,Love it,Gma5,TRUE,2018-01-17T00:00:00.000Z
Amazon,0,4,$150 is a good price for this Alexa with a screen.,Grab it on sale,CheapyD,TRUE,2018-01-17T00:00:00.000Z
Amazon,0,5,Great accessory for Alexis system..helpful and fun,Interesting,Pbblue,TRUE,2018-01-14T00:00:00.000Z
Amazon,0,5,The amazon Show has to be one of the best smart home devices that every came out. Alexa- Videos- music- and drop in. Amazing product!!!,Freaking Awesome!!,Tonyxhalo,TRUE,2018-01-29T00:00:00.000Z
Amazon,0,3,Requires too many components. Cameras- etc. stick with basics (in my opinion).,Ok- if you need it.,Kassman,FALSE,2017-12-23T00:00:00.000Z
Amazon,0,5,Very easy to set up and use. Really like the screen to view the items searched for- and to read information about the searched item.,Amazon Echo Show,randy1154,TRUE,2018-01-17T00:00:00.000Z
Amazon,0,4,It does everything amazon- and I can even see who is at the front door with Arlo! It doesn't do Netflix- or Hulu- but that's okay. I really like the sound- it fills small rooms. It's easy now to video chat with Nana- or drop in to tell my kid's goodnight- when I am working late.,Easy to setup and use,MajorDraco,TRUE,2018-01-22T00:00:00.000Z
Amazon,0,4,This really is a great product- it has performed as expected so far,Great so far,Chubbs,TRUE,2017-07-19T00:00:00.000Z
Amazon,0,5,A great new Amazon device to add to my other Alexa products. The visuals are amazing- and it is so easy to use and set up.,Nice New Color for the Echo,KrisK,TRUE,2018-01-02T00:00:00.000Z
Amazon,0,5,I love my amazon show it’s a recommended product if you wanna have this item. However the down sides are it has a great speaker so if it’s full max it may be hard for Alexa to hear you. Another downside google hates amazon = not YouTube.,Great product,Stepheb,TRUE,2017-12-01T00:00:00.000Z
Amazon,0,4,I bought this device for my girlfriend to use in the kitchen so she could look up and see recipes and instructions when trying new food dishes. The device is great for this. We also love being able to listen to music- world news- search for items or products and easily order items from this device. We also are able to connect other devices and operate lights in the home. It does so much more. I think this is a great device for the home.,Great device for the home,Redneck,TRUE,2018-02-18T00:00:00.000Z
Amazon,0,5,Great electronic - very easy to install me and my family enjoy the things that Alexa do very satisfied with my service that I received from Best Buy when I purchase it looking forward to shopping there more often and I'm a new customer there,Alexa works very fine I enjoy playing with it find,Milkman,TRUE,2017-12-23T00:00:00.000Z
Amazon,0,5,Such a cool product. We primarily use it for music— definitely rivals brand name speakers- but can be used for so much more,Awesome product for all ages,Kelsey,TRUE,2018-02-21T00:00:00.000Z
Amazon,0,5,This is great. The entire family is using it. Son’s are using it for it music- husband for appointments- me for just about everything. It’s useful and fun.,Awesome amazon Alexa. Great for entire family.,Chris,TRUE,2017-12-21T00:00:00.000Z
Amazon,0,4,Great product will recommend it to friends and family.,Great product to have,maximilian,TRUE,2017-12-20T00:00:00.000Z
Amazon,0,5,What a neat gadget. I thought I loved my echo dot n this is so much more. I like that u can video chat with other people who own it also. The kids love it,Echo Show,Laroccs,TRUE,2017-10-18T00:00:00.000Z
Amazon,0,5,Bought this for my better half and she loves it. It works very well with echo and has unlimited features.,Great product- she loves it!,Roaddog,TRUE,2017-12-22T00:00:00.000Z
Amazon,0,5,I was hesitant on purchasing this new echo but I'm glad I did. I really like having the feedback on the screen and seeing results in addition to the voice. Using it for weather- recipes and anything that can be displayed is a big help. The echo show responds fairly fast and looks great in my kitchen counter. A definite winner on this one.,Love the new Echo Show,JHAZ,TRUE,2017-11-07T00:00:00.000Z
Amazon,0,5,It did exactly what it's suppose to and I'm still learning new features a month after having it! Very good decice,Loved it!,Alicia,TRUE,2018-01-05T00:00:00.000Z
Amazon,0,5,If you use the Alexa ecosystem then the show is a must.,Great product,Keith,TRUE,2018-02-03T00:00:00.000Z
Amazon,0,4,This is my third echo- and the video screen is a nice addition. I'd like to give it 4.5 stars- but not an option. The only thing that's is not as good as my previous ones is that I feel the microphone does not understand me as well. Also- at this point the screen has a lot of potential but not much is implemented yet. (e.g. watch cable tv over internet).,it's good and loud,Mosh,TRUE,2018-01-07T00:00:00.000Z
Amazon,0,5,As good as echo- with added visuals can be usefulAnd fun,Well made,Anonymous,TRUE,2017-12-22T00:00:00.000Z
Amazon,0,5,I use it for everything.... Mainly as my new alarm clock. cant wait for them to open it up even more.,Love it!!!,bmarino18,TRUE,2017-11-06T00:00:00.000Z
Amazon,0,5,Recently upgraded from Alexa 1st generation. Really like the video screen and how much more it can do,Best model yet,Avalencia1285,TRUE,2017-12-15T00:00:00.000Z
Amazon,0,5,I love it I can call and do video camaras hear music,Great camara and sound,Berto,TRUE,2018-02-22T00:00:00.000Z
Amazon,0,5,My Echo Show is my Christmas gift to myself! So far I am having great fun with this nifty new addition to my Amazon family of home monitoring devices. I have connected the Show to my Ring doorbell.,Echo Show a fun new addition,BSMAC,TRUE,2017-12-20T00:00:00.000Z
Amazon,0,5,We put in the kitchen for the holidays and used a lot of new recipes Alexa found for us,Recipes!,Jamarti4,TRUE,2017-12-29T00:00:00.000Z
Amazon,0,5,I like how it has the screen but I do like the echo plus better. Both gets the job done,Very nice,jester8199,TRUE,2018-05-25T00:00:00.000Z
Amazon,0,5,Got for my parents as a gift. Simple to use and they like it. Got on sale so was good value.,Parents gift,Matty,TRUE,2018-01-24T00:00:00.000Z
Amazon,0,5,I use it alot to play music instead of running the tv for my dog when we go somewhere. I use it for a lot of things.,I like it a lot.,Rochelle21,TRUE,2018-02-18T00:00:00.000Z
Amazon,0,4,Bought my 5 daughters each one for Christmas & one for myself .. love the concept,Fun addition & very useful,Maaroo,TRUE,2017-11-15T00:00:00.000Z
Amazon,0,5,Great video quality- sound/music from a rather small device. Seems well made- entertaining- and more functional as we learn its many features.,Amazon Alexa Show,TerryB,TRUE,2017-12-25T00:00:00.000Z
Amazon,0,5,Bought for my parents- they love it. Easy to use and setup,Great for kitchen,fantomas81,TRUE,2018-03-21T00:00:00.000Z
Amazon,0,5,Haven’t set it up yet but really looking forward to using it. I have a regular Alexa and love that -so This should be even better!,Alexa Echo,Roku,TRUE,2017-12-01T00:00:00.000Z
Amazon,0,5,Echo show has proven to be a handy gadget... useful for lots of things- like checking weather and just about any info on the web...also has great interfacing with other smart tech- like arlo cameras- ring doorbells- fire tv- etc. the more I use it the more I find it is useful- and the more I like it,Awesome blend of smart tech!,JRNOK,TRUE,2018-01-08T00:00:00.000Z
Amazon,0,5,not a real fan of AI- but Alexa has become quite handy- entertaining- and informative. The Show itself- allows us to contact family that is in Florida and teleconference with them- in 1 simple step.Shows family photos stored in Amazon account.One word- simply AMAZING!!!Bought 1 for my parents- and they USE it!!!,Amazing!!!!!,coldsteel07,TRUE,2017-12-16T00:00:00.000Z
Amazon,0,5,I bought this as a gift. They love it! It is really helpful to have around the house. Great product.,Echo Show,Bell,TRUE,2017-12-18T00:00:00.000Z
Amazon,0,5,with alexa in control you may need extra time to jog,Great Product,lito,TRUE,2017-12-02T00:00:00.000Z
Amazon,0,4,Added screen a great features visual effect a plus,Gift to client,C3nturion1,TRUE,2017-07-19T00:00:00.000Z
Amazon,0,5,Love it. Simple setup. Ease of use. Very intuitive and fun.,Super user friendly and fun,Elizabeth,TRUE,2017-11-15T00:00:00.000Z
Amazon,0,5,Awesome product. DoEs what it says and looks great,Great,Lkoppel,TRUE,2017-12-25T00:00:00.000Z
Amazon,0,5,Purchased for my husband but this is more a gift for the entire family. Luv the display.,Gift for family.,Sweet,TRUE,2018-01-20T00:00:00.000Z
Amazon,0,5,This product is great. I wish there was a way to play music from my phone other than Bluetooth only.,Love this device,Tyler,TRUE,2017-12-23T00:00:00.000Z
Amazon,0,5,She is not a technical person but enjoys the screen feature and uses it for cooking recipes.,Mom In The Kitchen,JMJ6,TRUE,2018-01-18T00:00:00.000Z
Amazon,0,4,It's not open yet it's a bday gift. But I think they will love it,The newest echo,Rosiel83,TRUE,2017-09-15T00:00:00.000Z
Amazon,0,5,Amazon Echo products are terrific and and quite helpful. Imagine taking the Alexa voice and adding some video to it. Really cool. Great for the kitchen where you can use it for recipes as well as music and other things.,Really Cool Echo,RobbieRob,TRUE,2017-10-13T00:00:00.000Z
Amazon,0,5,Love it. Does everything I want it to do and more.,Great echo show,TOPD6591,TRUE,2018-01-12T00:00:00.000Z
Amazon,0,5,i loved this product so much i have bought four of them for christmas gifts,love it,collisionadvice,TRUE,2017-12-21T00:00:00.000Z
Amazon,0,5,Long time Alexa user. The video screen just takes it to the next level great product,Amazing Alexa,Binlv,TRUE,2017-08-16T00:00:00.000Z
Amazon,0,5,I loved the Amazon Echo- but to be able to see so much more on the screen is amazing! I highly recommend.,I use it daily,EFYevan333,TRUE,2018-01-16T00:00:00.000Z
Amazon,0,5,I bought this as a gift for a relative with Amazon Echo in his house. He loves it.,Great gift for Alexa users,jethro,TRUE,2017-12-10T00:00:00.000Z
Amazon,0,5,Great and easy to set up. We have this in the hallway and the whole family uses it. Alexa is learning what our family likes each day. My 8 yr old daughter uses it all the time as well.,Echo show amazing !!,Marceloecalderon,TRUE,2017-12-15T00:00:00.000Z
Amazon,0,5,I like the display with news. Found out a command to turn off screen which was bright at night. I haven't used for movies etc. but that should be fairly simple. Sound is decent and picture quality is not bad too. I bought with $100 discount on two.,Buy this if you have to buy echo,nteku,TRUE,2017-08-19T00:00:00.000Z
Amazon,1,4,This product worked very well and very easy to use.,Good product,Kamp,TRUE,2017-07-04T00:00:00.000Z
Amazon,0,5,This amazon echo is awesome- my girl loves it- im happy,Echo,Cleanbuddha,TRUE,2018-03-30T00:00:00.000Z
Amazon,0,3,The three star review is for the situation described here- not the quality of the unit. I ordered this online and picked it up in store. The package was very securely sealed the seals appeared to be factory. The Echo was wrapped in plastic and looked like it had never been out of the package. When I hooked it up- however- it said that the unit was registered to someone else. It wasn't a problem to get it registered to me and the unit works fine. I spoke to both Amazon and Target about this- and neither could tell me what happened. I was offered an exchange if I wished. I chose to keep the original unit- but I wanted to make others aware of the issue. I have one theory. Target has a buyer who purchased a lot of these for Target resale- and they are all registered to this person. I guess I'll never know. The Echo itself works fine and I'm very happy with it. After you hook it up- make sure to go to settings and download the latest updates. Then you should be good to go.,Is it used or new,Swamprat357,TRUE,2017-12-19T13:11:59.000Z
Amazon,26,5,Love that I can view my arlo cams on it - love it plays movie trailers on point - love the lyrics when playing music - love the video calls- love the drop in to other Alexa devices around the house (they now work as intercoms) so I can be in the 3rd floor of my house (3 story home in Las Vegas ) the doorbell rings I can say alexa show me front door (arlo cam) then I can say alexa open front door- drop in on the echo by front door and say come on up - Just having a blast with this stuff - yes I am in deep with the smart home thing.. alexa turn on the lights (hue color lights) - turn on the fan (wemo switches) Alexa set house to 77 degrees (nest ) so endless - yeah I would say the ECHO SHOW IS A GOOD START ...,Love it,Anonymous,TRUE,2017-07-06T00:00:00.000Z
Amazon,0,5,I use this thing every night to fall asleep. Although Alexa don’t always understand me I still love the device.,Cool device,Chance,TRUE,2018-01-17T00:00:00.000Z
Amazon,0,5,Finally decided to try Alexa. Lights- heating- doors- etc... everything is homekit compatible in my house. But this one was too tempting! What a great device. Alexa is years ahead of Siri- great system to have by your bed- and it also controls most of my devices...,Great device,TechyHome,TRUE,2018-02-09T00:00:00.000Z
Amazon,0,4,Love this product- able to read recipes instead of just hearing them. Speaker is pretty good too.,Great screen- sound and color.,Dawn,TRUE,2018-04-19T00:00:00.000Z
Amazon,0,3,The device works well mechanically- however- the software needs a lot of work. Half of my commands are not understood and I have cameras linked up to it that’s rarely recognized.,They need to update the software...,Teresa,FALSE,2018-04-16T00:00:00.000Z
Amazon,0,5,she loves it- got it for her for xmas- we all love to play with it.,love it,rollaroundman,TRUE,2018-01-13T00:00:00.000Z
Amazon,0,5,Love the new video version ! Easy to setup and great to use!,Alexa,DivaDeb,TRUE,2017-10-18T00:00:00.000Z
Amazon,0,5,Echo show is a great product.Good with my security cameras and playing music.Youtube would be great.,Best echo,Harry,TRUE,2017-12-06T00:00:00.000Z
Amazon,0,5,If you use an Echo- you will love the Echo Show. Bought this one for a relative after they experienced mine.,Great,Bug293,TRUE,2017-09-11T00:00:00.000Z
Amazon,0,5,Great product and it is very easy to set up and use,love it,tc13,TRUE,2018-02-21T00:00:00.000Z
Amazon,0,5,Echo show easy to set up. Wish it included the swivel base that is a option now. Love the added video!,Very pleased with show.,BUDMAN,TRUE,2018-02-04T00:00:00.000Z
Amazon,0,5,Plays any music you request- answers questions- even tells jokes to my 10 yr old. Much more capability than we've unleashed yet!,Love this!,Suzie,TRUE,2017-12-20T00:00:00.000Z
Amazon,0,5,Alexa with screen? LOVE it! Works perfectly with my Ring doorbell.,Simply Great!,lemi,TRUE,2017-12-01T00:00:00.000Z
