manufacturer,numHelpful,rating,text,title,username,doRecommend,date
Amazon,0,5,Happy I bought this. Makes everything easier to control.,Use it every day.,eddylaura,TRUE,2017-08-17T00:00:00.000Z
Amazon,0,3,I wouldn't buy it again...the software doesn't seem as well integrated with the hardware on this machine. I also have an Echo and I don't have the same connectivity issues with it that I do with this. I liked the features available with this...portability mainly with a long battery life- but with plagued by connectivity issues I can't say I would recommend it. I have looked at reviews online since purchasing and have discovered I am not the only one that feels this way. The sound- when it is connected and responding- is amazing.,Not as great as the Echo,hulio5,FALSE,2017-07-21T00:00:00.000Z
Amazon,0,4,Great Bluetooth speaker with the added benefit of Alexa,Great Blutooth Speaker,MikeG,TRUE,2017-04-07T00:00:00.000Z
Amazon,0,5,My wife uses the Tap mostly to listen to music. She loves the fact that she can take it into aNY room of the house. No more having to turn up the sound to hear I'm different parts of the house.,Wife loves the TAP.,Tapmethis,TRUE,2017-03-15T00:00:00.000Z
Amazon,0,5,Great speaker and the sound is great. Use it every day. Love being able to use Alexa when attached to my network.,Excellent sound on this portable speaker,Werda64,TRUE,2017-04-08T00:00:00.000Z
Amazon,0,4,Got this for the family and we all love it. Great gift,Very good and fun,DaveGS,TRUE,2017-01-28T00:00:00.000Z
Amazon,0,5,This little speaker has quickly become a family favorite for portability and music streaming. My kids have quickly learned that Alexa is their personal DJ when hooked up to the Amazon Prime Unlimited Music program. Battery life is great and sound quality is adequate for our purposes. Some audiophiles might not like the lack of bass- but it does the job for our family.,My kids know Alexa...,DaddyLife,TRUE,2017-07-22T00:00:00.000Z
Amazon,0,5,"Excellent sound and fun. Very portable and easy to carry in backpack. All the features of Echo and Echo Dot but you must ""Tap"" the button before speaking.",Great Portable Speaker & Fun,Ranger,TRUE,2016-11-01T00:00:00.000Z
Amazon,0,5,Great tech works well highly recommended no issues,Great tech works well highly recommended no issues,Bubba62,TRUE,2017-08-19T00:00:00.000Z
Amazon,0,5,Want to try one and Best Buy put up the best price. Th tap is good for usage on the wifi network. Use it to play music outside around the house.,Great Price on the Tap,Mainesnow,TRUE,2016-09-09T00:00:00.000Z
Amazon,0,4,Fantastic sound from such a small speaker- excellent! Not as impressed with its other potential capabilities- more difficult to set those up & get all the various apps needed to do things like get weather- order items- etc.. Wish it came with more pre installed I guess.,Great sound from a little speaker- that's about it,Amblate,TRUE,2016-10-07T00:00:00.000Z
Amazon,0,5,I was initially going to just get the Amazon Kindle but I thought this gives me a tablet and a easy way to read books. I buy e-college texts. It has helped me so much!! I'm so happy I invested my money in this.,GREAT TABLET,gloria,TRUE,2017-03-03T00:00:00.000Z
Amazon,0,5,This was an Xmas gift for my wife. She had wanted a pad of some sort but I just couldn't afford an Ipad so I looked at the Fire as an alternative. First the screen size was just what I wanted. Second the price was very reasonable. Third it had functions and capabilities that were suitable for my wife's skills and needs. She absolutely loves it and I actually got a compliment on my present giving. That don't happen very often let me tell you. I will recommend this she's pleased I'm pleased what else do you need? My son was able to piggyback off of this gift- and purchased her the cover to go with it. So it really worked for my family. And I made my wife happy .,I finally did something smart,ScottyB,TRUE,2017-01-23T00:00:00.000Z
Amazon,0,5,Bought an IPad and didn't like it. Returned it and got the Fire 10.1. This is my third Fire- love it....no.learning curve.,Yes!,Quiltslady,TRUE,2017-07-28T00:00:00.000Z
Amazon,0,4,Love the bigger screen but do think this Fire HD 10TH runs a little slow. My last Fire HD was not as slow.,Good product,Sher,TRUE,2017-05-12T00:00:00.000Z
Amazon,0,5,I love my original Kindle Fire but the size and features on the latest Kindle are a plus,Awesome,Hiltonhead,TRUE,2017-01-28T00:00:00.000Z
Amazon,0,4,Just writing this review to get my points...This was a gift for my mother. I think she likes it fine.,Was a gift to replace a broken kindle,Kevobuy,TRUE,2017-06-19T00:00:00.000Z
Amazon,0,5,Very satisfied. Use it daily while watching TV and other activites,Excellent,Grammy,TRUE,2017-07-02T00:00:00.000Z
