manufacturer,numHelpful,rating,text,title,username,doRecommend,date
Amazon,0,5,Not an iPad- but that's not what I wanted. High quality- does everything I need it to do.,Nice product,Jerry,TRUE,2017-01-06T00:00:00.000Z
Amazon,0,5,My 10 year old has enjoyed playing on this. Great selection of apps and games.,Nice Tablet,LobosFam,TRUE,2016-12-30T00:00:00.000Z
Amazon,0,5,Was a gift and they love the tablet! Its a great price and works awesome!,Great Price......,Maximus,TRUE,2017-02-13T00:00:00.000Z
Amazon,0,5,Great all around tablet. Color and resolution is very nice. Best price for a nice product.,Love it,DC74,TRUE,2017-03-16T00:00:00.000Z
Amazon,0,5,You can do some many things and the best part apps for free on Amazon underground!,Great Tablet,Gemini117,TRUE,2016-11-18T00:00:00.000Z
Amazon,0,5,I bought this as a gift for my son and I know he will love it he has the old kindle fire as likes it a lot,Bought it for my son,Sadiee,TRUE,2016-11-25T00:00:00.000Z
Amazon,0,5,We bought this to replace my children's aging Ipads and they're very happy.,Awesome,Freezing,TRUE,2016-12-28T00:00:00.000Z
Amazon,0,4,I like the Amazon Platform that it is on as it ties into my Amazon account.,Good for kids,EZDUZIT,TRUE,2017-05-05T00:00:00.000Z
Amazon,0,5,I purchased 2 of these tablets for my 6 and 8 year old. They were a Black Friday special for $59. They are perfect for the apps and games they wanted.,Great deal!,treehuggnmom,TRUE,2017-01-06T00:00:00.000Z
Amazon,0,5,Great and informative service. The guy who helped us was very friendly.,Good Tv,Judy,TRUE,2017-01-30T00:00:00.000Z
Amazon,0,5,This tablet has beautiful color graphics and is super thin. Easy to carry with you.,Lifelike screen,PurpleRoz,TRUE,2017-05-04T00:00:00.000Z
Amazon,0,5,A perfect tablet at a reasonable cost. Why pay higher prices for bells and whistles you don't use. The back lit feature is great for reading in low light conditions.,Perfect Tablet,Jerry,TRUE,2017-04-30T00:00:00.000Z
Amazon,0,5,This tablet was affordable and it's pretty decent.,Great tablet!,Jazz,TRUE,2017-02-04T00:00:00.000Z
Amazon,0,5,I love the apps that are on here and everything else I think it's the perfect tablet for a beginner has all of the apps that you will need,Awesome camera and excellent service,Gregschaub05,TRUE,2017-03-17T00:00:00.000Z
Amazon,0,5,Love it- easy to operate. Very reasonable price - on sale.,Tablet,GeminiBrenda,TRUE,2017-01-18T00:00:00.000Z
Amazon,0,4,It's alright to browse the Internet and watch videos.,It's alright,JMH28,TRUE,2017-01-21T00:00:00.000Z
Amazon,0,5,I was given a fire when I was recuperating from spine surgery a few years ago. I used it for everything for quite some time. This one has a camera and plays all the latest files. I still have and use the old one as well. An excellent content delivery system. I got it with Best Buy customer appreciation money...what a deal!,Upgraded from the original fire- glad I did!,GrayMark,TRUE,2017-01-23T00:00:00.000Z
Amazon,0,5,We love Kindle Fire- we purchase it for an older couple and it's easy to work.,Love kindle fire,AL2016,TRUE,2017-01-03T00:00:00.000Z
Amazon,0,5,Replacement tablet for my wife - no complaints! She watches Netflix on it a lot.,Great tablet,Mark,TRUE,2017-05-21T00:00:00.000Z
Amazon,0,5,Purchased for book reading but works well as a tablet. Wasn't thinking that it would be a full replacement for my old IPad but working well as one.,Great for books and as a tablet,Keith,TRUE,2017-05-10T00:00:00.000Z
Amazon,0,3,I was hoping to use Google launcher with this tablet but it is really locked down and you cannot change the launcher or the lock screen. Still cheap and fine for watching movies.,A cheap tablet,blargh22,FALSE,2016-12-30T00:00:00.000Z
Amazon,0,4,love the ease of use with tablet- have not had any issues,nice tablet for everydayuse,candy,TRUE,2017-01-30T00:00:00.000Z
Amazon,0,5,Very fast and super easy to use I'm very pleased with this purchase!!,Great tablet!,Tasharazzi,TRUE,2016-11-18T00:00:00.000Z
Amazon,0,5,I am very happy with the kindle fire hd 8. it is very easy to use.,great for e reader and email,sheri,TRUE,2017-01-07T00:00:00.000Z
Amazon,0,5,This is almost as good as my iPad mini. i love my apple iPad however this is a great backup.,Wonderful Tablet,Tynya74,TRUE,2017-01-18T00:00:00.000Z
Amazon,0,5,Gift for daughter. She loves it. Just opened so as far as I know it will be a great purchase.,"Kindle 8""",Cathy,TRUE,2016-12-27T00:00:00.000Z
