manufacturer,numHelpful,rating,text,title,username,doRecommend,date
Amazon,0,4,My baby boy has one- I knew my girl would love it as well. Fun games and the AppStore has access to new games and books.,Best tablet for our needs,Maxe20,TRUE,2017-04-14T00:00:00.000Z
Amazon,0,4,Item work well and was easy to read from in day light,Work,Bill,TRUE,2016-12-24T00:00:00.000Z
Amazon,0,3,Great beginner tablet for kids I would recommend it,Kids 1st tablet approved,Elizroybal,TRUE,2017-03-31T00:00:00.000Z
Amazon,0,5,So much better than the original one I had. I would definitely buy another one.,Love it,Pigtownereject,TRUE,2017-03-03T00:00:00.000Z
Amazon,0,4,Battery life isn't great- but overall for what I paid it is a good tablet for my kids. I did inadvertently purchase the wrong color and when I returned to the store to exchange it- the store mgr was a bit of a jerk and would not allow me to do so- despite being Elite Plus and being under 45 days. That aside it's a good tablet- but I was very disappointed in the customer service issue.,Pretty solid for the price,G8rgrad98,TRUE,2017-02-13T00:00:00.000Z
Amazon,0,4,No instructions on adding the memory card and how to move things to the card vs on internally.,My 6 year old loves it,Buckos69,TRUE,2017-02-03T00:00:00.000Z
Amazon,0,5,I bought this for my 6 year old nephew for Christmas! He LOVES it and it has a great warranty!,Kid Friendly!!!,SisterShoppers,TRUE,2017-02-09T00:00:00.000Z
Amazon,0,4,Good product for a young child to play with without breaking,Good for kids,Mrawesome,TRUE,2016-12-23T00:00:00.000Z
Amazon,0,4,I bought this for my almost 3 year old niece and her dad told me she loves it! It has really cute educational games on it and is pretty much indestructible with the case on it. The only reason I didn't give it 5 stars is that the charger has broken already.,Great tech toy for kids!,Emily,TRUE,2017-01-27T00:00:00.000Z
Amazon,0,4,Great at home but still trying to figure out what apps work not connected to wifi,Great Tablet,Jesse,TRUE,2016-09-13T00:00:00.000Z
Amazon,0,1,I I thought the buy For my child bc the kids mode but it was very poor,Disappointed,Ronny,FALSE,2016-07-18T00:00:00.000Z
Amazon,0,5,The images are crisp and text very easy to read. Apps are good and easy to navigate. Love it.,Great images- clear text,MartinMom,TRUE,2016-11-17T00:00:00.000Z
Amazon,0,4,So far I haven't had any trouble with this tablet. Only thing that sucks is this I can't text from it. If anyone who's an app for it let me know! Thank you !,Pretty good for the price,Taylor,TRUE,2017-07-19T00:00:00.000Z
Amazon,0,5,Kid prof and comes with free books and games I like it,Nice for kids,tutii,TRUE,2016-12-26T00:00:00.000Z
Amazon,0,5,grandson really enjoyed it Christmas. very easy to use,Great for Kids,harley110aniversary,TRUE,2017-01-23T00:00:00.000Z
Amazon,0,5,Quality comes with apps installed durrible love the case,Kids love it,CameroJim,TRUE,2016-12-03T00:00:00.000Z
Amazon,0,4,I like this ereader. It is a little small- but you can increase the font.,great reader,marie03801,TRUE,2017-12-21T00:00:00.000Z
Amazon,0,5,I love my new Amazon Fire tablet it's great!! The perfect size to fit in my purse so that I can take it with me. I would definitely recommend to a friend.,Great tablet!,MommaT,TRUE,2016-07-09T00:00:00.000Z
Amazon,0,5,We bought it for our granddaughter and she absolutely loved it!,Great for kids,David,TRUE,2016-12-31T00:00:00.000Z
Amazon,0,5,This tablet has many educational games for a preschooler.,My 4 year old love it!,Lisa,TRUE,2016-09-30T00:00:00.000Z
Amazon,0,4,My 3 yr old son loves his tablet. He takes it almost everywhere and it keeps him entertained.,Great camera for a beginner,Kris1990,TRUE,2017-01-24T00:00:00.000Z
Amazon,0,5,I love this tablet for kids .. it's so much fun for them .. great buy ...,Great tablet for kids,Mario,TRUE,2016-12-31T00:00:00.000Z
Amazon,1,5,Tablet is very easy to use and navigate the internet,Excellent product,SNMJR,TRUE,2016-05-27T00:00:00.000Z
Amazon,0,5,I wanted a lighted ebook reader and also access to the internet in a small format. The Fire meets my needs at a great price.,Very happy with it.,keeling46bb,TRUE,2016-06-25T00:00:00.000Z
Amazon,0,5,This met my expectations and more. My granddaughter loves it. It's user friendly and has unlimited options for her. Would recommend to everyone!,Great tablet for a child,Donna,TRUE,2016-08-26T00:00:00.000Z
Amazon,0,4,While the Fire hd8 tablet certainly will not perform like some of the more expensive units- for basic web surfing- email- and especially shopping on Amazons web site- this tablet performs well- although it will occasionally freeze while surfing some sites. The screen resolution is what I would call 'adequate'- but not on par with other high resolution (and far more expensive) tablets out there.Overall- I am pleased with this tablet-so far.,Not fancy- but it will get the job done,link,TRUE,2016-12-30T00:00:00.000Z
Amazon,0,3,bought a few kindles in the past but this time one of it came defective. the port was bent and it was hard to charge but still possible. comes in 4 different color. was 16gb enough space for kids- has camera- ok quality not the best but ok for pics taken by kids,Came defective,Usher,TRUE,2017-07-26T00:00:00.000Z
Amazon,0,5,Bought this for my two yr old and she loves it not to mention super durable.,Great tablet,JessicaPerez,TRUE,2017-01-16T00:00:00.000Z
Amazon,0,5,great product to use - easy to setup and use.. with all amazon options,great product,rajkiran,TRUE,2017-07-03T00:00:00.000Z
Amazon,0,4,Serves its purpose for the price. Would much rather have the iPad for ease of use- but it is well protected and good my my toddler to play with and not make me worry about it being broken.,Good for my Toddler,JEM58,TRUE,2017-04-04T00:00:00.000Z
Amazon,0,5,I really liked the many facets of the Tablet. Presence of Alexa does provide opportunity for Adults to play and surprise by it.The only caveat is Amazon Free Time is for only 1 Year which Amazon should increase by atleast 1 year for Prime Members but thats more of service and no complains on Tablet.,Product Made for Kids and Adults alike,AlexaTheDOT,TRUE,2016-12-07T00:00:00.000Z
Amazon,0,5,It was all that my grandson wanted and didn't have to search everywhere to find it.,Great computer for gamer,karue,TRUE,2016-08-19T00:00:00.000Z
Amazon,0,5,I am pleasantly surprised at how well this works. I bought the e reader and it didn't work so I was nervous buying this kindle. But it works great and my son loves it!,Tablet for my son,Emilydub,TRUE,2016-12-30T00:00:00.000Z
Amazon,0,3,I love having real books- but these are great for travel and keeping your bookshelves lighter. I wish you could buy them with larger storage without having to buy the larger size pad. It also sucks that they are 4gig- but 1gig is taken up by the OS and advertising. Seriously? It reads PDFs and needs a 1 gig OS. Lame. The last thing I would change is being able to reverse the lettering so at night you could have white lettering and a black background- so it's less bright on the eyes.,Okay,frheel9,TRUE,2018-01-21T00:00:00.000Z
Amazon,0,5,I love my new Amazon Fire! I was very easy to use..,Loving It,Debm05,TRUE,2016-09-23T00:00:00.000Z
Amazon,2,5,I bought this tablet for my son- he loves it. He used to look up everything on his smartphone- and watched Netflix on it too- but this tablet beats it with speed and overall performance. It also takes really good pictures. Every member of my family owns one of the Kindle Fire tablets.,Great tablet for a great price,Eliza,TRUE,2016-10-03T00:00:00.000Z
Amazon,0,5,It is a perfect gift for kids and great warranty...,My grandson loves it,Pegs,TRUE,2017-05-15T00:00:00.000Z
Amazon,0,5,"I was looking for a tablet for my 5 year old. This tablet was definitely worth the price and it's not a ""kiddie"" tablet- as she calls them.",My daughter loves it!,Kelley,TRUE,2017-01-23T00:00:00.000Z
Amazon,0,4,We got this tablet for our toddler. The setup was going great. Installed all the apps from Amazon and transferred them to his account. Then we went to load Netflix for him. To say it's been frustrating with the Netflix app is an understatement. We had to completely reset the tablet to factory settings twice. Netflix does not work well with this tablet. It either takes too long to load and times out or will not load at all. It takes several attempts to get Netflix to load but then it works. That's the only complaint. Other then that it's great.,Great tablet except...,CDDs,TRUE,2017-04-07T00:00:00.000Z
Amazon,0,5,It's the perfect tablet for a kid to watch cartoons and play games. The protection is awesome!,Great for children!,EBIII,TRUE,2017-05-07T00:00:00.000Z
Amazon,2,5,I purchased the Amazon - Fire Kids Edition - 7 Tablet - 16gb for my 75 year old mother after she broke her old tablet by dropping it. It took her a few hours to get used to it. Now- I cannot separate her away from it because it entertains her in so many ways and best of all she can drop the tablet and it will still work.,Awesome!!!,DeeJay,TRUE,2016-09-25T00:00:00.000Z
Amazon,0,4,Download can be slow at times.Overall good product.,Son loves it,Mtlugoff,TRUE,2016-10-20T00:00:00.000Z
Amazon,0,5,This product is significantly improved over my previously owned first generation Kindle and first generation Fire. The resolution is better- the programmable features are more numerous and the response is quicker.,Significantly improved,Will42,TRUE,2017-06-21T00:00:00.000Z
Amazon,0,5,My kids are 18 months and 4 and they love this tablet. It's easy for them to use and very lightweight,Great tablet for kids,GrammyTeapot,TRUE,2017-01-07T00:00:00.000Z
Amazon,0,5,Great product. Highly recommended. Great value and great price,5 out of 5,Travo,TRUE,2017-08-18T00:00:00.000Z
