manufacturer,numHelpful,rating,text,title,username,doRecommend,date
Amazon,0,5,I really like that my child is engaged with all of the different apps we have downloaded.,Great for keeping kids entertained,KiKi,TRUE,2016-12-14T00:00:00.000Z
Amazon,0,5,Tablet is perfect for beginners who just want basic,Ease of use,auntscrappie,TRUE,2017-03-20T00:00:00.000Z
Amazon,0,5,Bought for my granddaughter age 5 for Xmas. She loves it.,Great gift for age 5.,Grandma,TRUE,2017-02-04T00:00:00.000Z
Amazon,0,2,I bought this Kindle for my 7 year old grand-daughter. I bought a warranty for it. I bought it in August- I have already had to replace it. The charger connection got loose and was not charging. Well- it has happened again. I will need to exchange it again. The problem is that I have to buy the warranty each time. I was going to buy one for her brothers and sister- but I am now rethinking that.,Kid's Kindle,Grammie,FALSE,2016-10-02T00:00:00.000Z
Amazon,0,5,Santa brought this to our daughter- she's 7 and it's perfect for her!! Easy to use and figure out!,Great for 7 year old,Momof2,TRUE,2017-01-18T00:00:00.000Z
Amazon,0,3,I bought it cause I wanted to read more. That didn't happen- I tried and I just can't read on devices I need old school paper between my hands,Reading device,kkai,FALSE,2017-01-31T00:00:00.000Z
Amazon,0,5,I bought 1 a year ago for our oldest kid. Came back this year and bought two more. Built really well. This is the best choice for a kids tablet.,Great Product,DHBvilleIN,TRUE,2016-11-26T00:00:00.000Z
Amazon,0,1,My first tablet was a Kindle. I was curious about the updated version. Very disappointed,Crashed after update,lgfan,FALSE,2016-09-07T00:00:00.000Z
Amazon,0,5,It was easy to set up and use. Best Buy employees were a huge help teaching me about the many features.,Great,Madden6777,TRUE,2016-12-29T00:00:00.000Z
Amazon,1,5,Great starter eReader- very simply does what it's made to do.,Simple and easy to read,ThisClickAintFree,TRUE,2016-08-18T00:00:00.000Z
Amazon,0,4,works great- easy to use. play videos and game good,good product,Fire,TRUE,2017-05-17T00:00:00.000Z
Amazon,0,3,This tablet is a good kids tablet and or for prime users. Not a laptop replacement or for non amazon users,Good tablet for amazon users,guest,TRUE,2017-05-17T00:00:00.000Z
Amazon,0,5,I bought this tablet for my two yr old granddaughter for Christmas and she loves the games and camera. Works great. Glad I got it for her.,Great tablet for a two yr old,Jojo,TRUE,2016-12-31T00:00:00.000Z
Amazon,0,5,My sons love playing on their tablet. Not only does it allow me additional time to get things done but they enjoy the educational apps provided.,Excellent,MGilmer,TRUE,2017-04-07T00:00:00.000Z
Amazon,0,5,Great tablet- not for the power user. Average users will find everything they need.,Great tablet- not for the power user,W4R333,TRUE,2017-01-30T00:00:00.000Z
Amazon,0,4,Our kids love it and the Amazon unlimited is fantastic with tons of options. However- our kids still fight over usin our grownup tablet bc the screen is larger.,Kids love it,GD23,TRUE,2017-04-15T00:00:00.000Z
Amazon,0,5,My son loves his tablet or at least that's what he calls it,Amazing,Brat1,TRUE,2017-03-31T00:00:00.000Z
Amazon,0,5,My 5 and 8 year olds love these tablets. They are able to play age appropriate content. Tablet seems well powered and the case is providing good protection.,Great tablet for elementary schoolers!,Cajunconeman,TRUE,2017-01-16T00:00:00.000Z
Amazon,0,5,I needed a device to listen to books on a long drive. This paired easily in the car and downloading the audible books was a snap.,Great Bluetooth device for audible books,DonEH,TRUE,2016-07-29T00:00:00.000Z
Amazon,0,5,Great quality- great price and best of all has good sound.,AWESOME,Sweetlady,TRUE,2016-12-31T00:00:00.000Z
Amazon,0,3,No instructions. Either paper or electronic. How do I transfer apps & data from old kindle to new one 9,Kindle HD,awsm,FALSE,2016-08-05T00:00:00.000Z
Amazon,0,4,Amazon free time great for small kids to get entertained,Great for kids,Garcia24,TRUE,2016-12-30T00:00:00.000Z
Amazon,0,5,Excellent product very good piece strongly recommend,Great kindle,steve,TRUE,2017-08-28T00:00:00.000Z
Amazon,0,4,It needs the Internet to connect to your devices and play music. Sometimes you can be cut off. The rest of the time it is easy as can be.,mostly great,Jobin,TRUE,2017-01-30T00:00:00.000Z
Amazon,0,5,Easy to use and navigate- purchasing books is fast and simple and I love the fact that I can password protect this device,Great e-reader for beginners,st2005,TRUE,2017-02-13T00:00:00.000Z
Amazon,0,5,I am happy as i bought it for reading and it is good.,Nice reading device,Tarun,TRUE,2016-10-02T00:00:00.000Z
Amazon,0,5,This is a great beginner tablet for children. Bumper pad fantastic for protection from falls.,Great tablet for young children,CJEFF,TRUE,2016-11-25T00:00:00.000Z
Amazon,0,5,This is the second one I bought. My grandkids love them.,Love it,Jandevito,TRUE,2017-01-06T00:00:00.000Z
Amazon,0,5,I originally got the lower end Kindle- took it back and upgraded. The light really is a must. I can't believe how much more I'm reading now that I have it- and there are TONS of free books out there if you know where to look. Best. Purchase. EVER.,Just what I wanted,Tammie,TRUE,2017-11-29T00:00:00.000Z
Amazon,0,5,Nice sturdy case. Good way to start children on tablets.,kids kindle,Suzmox,TRUE,2016-12-30T00:00:00.000Z
Amazon,0,5,my dauther loves the tablet and I can get the SD to get more storage and load up all the disney movies that I purchased. it is a great purchase.,love it,jman,TRUE,2016-08-25T00:00:00.000Z
Amazon,2,4,Nice starter tablet for my nephew. Does what we need it to do.,Nice starter tablet for my nephew.,Epinzon25,TRUE,2016-06-18T00:00:00.000Z
Amazon,0,5,IT was just as described. I would recommend it to a friend.,Great,Shannon,TRUE,2016-06-05T00:00:00.000Z
Amazon,0,4,I got this for my daughter's for Christmas this is a great gift it helps them learn and keep them out of trouble thanks again Best Buy.,Great for kids,Bestbuycustomer1,TRUE,2017-01-06T00:00:00.000Z
Amazon,0,5,I bought this tablet because it was very inexpensive and the right size and fit for my daughter...,It was a gift for my daughter...,DeeDee,TRUE,2017-01-06T00:00:00.000Z
Amazon,0,5,I bought this for my niece and she loves it. We take it everywhere.,Loved it,None,TRUE,2016-10-19T00:00:00.000Z
Amazon,0,5,This has been an exceptional hit for us she totally loves it.,Best gift for my kid,Saejosh,TRUE,2017-03-31T00:00:00.000Z
Amazon,0,4,Great product- for a very good price! Loved this tablet,Great tablet,Julumoru,TRUE,2017-06-26T00:00:00.000Z
Amazon,0,5,My 2 yr old loves his tablet. Best purchase ever. It has great educational videos and is easy for him to work on his kids profile. Amazon got it right!,Kids view great for toddlers,Coocoocachoo,TRUE,2016-10-22T00:00:00.000Z
Amazon,0,5,My daughter loves her tablet I love free time love the case it came with just right to buy for a kids first tablet,Kid Tablet,22Tronic,TRUE,2017-03-08T00:00:00.000Z
Amazon,0,5,Like it so much I gave them out as gifts for Christmas,Love my kindle,johnbestbuy,TRUE,2017-01-23T00:00:00.000Z
Amazon,0,4,My grandson really enjoys his new Kindle that he for for a Christmas present.,Child Kindle Review,TeachersEyewitnessNews,TRUE,2017-01-17T00:00:00.000Z
Amazon,0,5,This is the second one I bought. My grandkids love them.,Love it,Jandevito,TRUE,2017-01-06T00:00:00.000Z
Amazon,0,5,Great tablet for my kiddos they love these kindle fire kid tablets and they are very strong hold up to a lot. Price is great too.,Great Kids Tablet,okrednekgal,TRUE,2017-04-08T00:00:00.000Z
Amazon,0,4,Looks nice can't wait to try it out! Great price for a tablet.,Gift For Son,Z71Cowboy,TRUE,2016-12-06T00:00:00.000Z
Amazon,0,5,Bought for my 2 yr old grandson.. and he loves it has a lot of learning numbers alphabet and shapes,Grandson loves,Nannyjo,TRUE,2017-01-07T00:00:00.000Z
Amazon,0,4,Bought for grand daughter for Xmas since most 5 year olds now a lot about tablets and had no problem with this very easy to use.,ease of use,botno,TRUE,2017-03-26T00:00:00.000Z
Amazon,0,4,just what I was looking for to putin my guest room. It has a good picture,great tv for a guest room,blondie,TRUE,2016-08-26T00:00:00.000Z
Amazon,0,3,it was great for reading but the lag time for loading videos was a little bit longer than an iPad,kindle kids fire,madrid,TRUE,2016-11-16T00:00:00.000Z
Amazon,0,5,I had always been looking to upgrade my original Kindle. I love the new touch features and display on this one. The size also makes it very easy to transport.,Nice item- great price,Bertram,TRUE,2016-10-28T00:00:00.000Z
Amazon,0,5,My son has the Hd fire used for last 3 years- I bought this one for my moms birthday. She loves it. It's easy to navigate and the ability to increase the size of the print allows for the smaller screen cheaper price :),Great producr,Moms,TRUE,2016-08-19T00:00:00.000Z
Amazon,0,4,This has kept my kids entertained- but maybe just a little too entertained. Sadly- they don't want to do much else,Kid Entertaining,ChandlerBing,TRUE,2017-01-06T00:00:00.000Z
Amazon,0,1,I didon't care for this tablet- downloading apps outside of Amazon was really confusing.,Don't like...too hard to download other apps,Jinn,FALSE,2017-01-21T00:00:00.000Z
Amazon,0,5,Very happy with product. It's a miniature lap top.,Very happy,TRae,TRUE,2017-01-17T00:00:00.000Z
Amazon,0,4,We bought this as a Christmas gift for our 6 year old. He loves it. It's durable and reliable.,Great for entertainment,Anthony,TRUE,2017-03-20T00:00:00.000Z
Amazon,0,5,Bought this to carry around for Internet and gaming. So far very happy.,1st time user,Lakle,TRUE,2016-06-24T00:00:00.000Z
Amazon,0,5,This was a life saver on our recent cross country flight. It was nice not having to worry if my three year old was too rough with it- knowing it had a great Amazon warranty.,My three year old loves it,porr,TRUE,2016-09-10T00:00:00.000Z
Amazon,0,5,Purchased for my 3 year old grand daughter- she LOVES it.,Perfect,JimMurdock,TRUE,2016-12-30T00:00:00.000Z
Amazon,0,3,In my opinion this model is too small and feels cheap. And sd card slot.,Feels cheap,DragonHawk1960,FALSE,2017-08-11T00:00:00.000Z
Amazon,0,4,I like the fact that it comes w/a case. It's easy for the child to operate- instructions are clear.,Decent tablet for younger kids,Melanie,TRUE,2017-01-07T00:00:00.000Z
Amazon,0,5,We purchased 2 ... one for each grandson so they can watch movies and play games. Like the parental controls. That was very important to us.,KID FRIENDLY TABLET,VICKIW,TRUE,2017-01-17T00:00:00.000Z
Amazon,0,5,My sons love playing on their tablet. Not only does it allow me additional time to get things done but they enjoy the educational apps provided.,Excellent,MGilmer,TRUE,2017-04-07T00:00:00.000Z
Amazon,0,5,This amazon tablet is perfect for first time users. Easy to operate even for a 3 year old.,Great tablet for beginners,Nino,TRUE,2016-12-30T00:00:00.000Z
Amazon,0,5,I got this tablet to replace my sons old one- I love the adult/child profile and the ability to have the 2 year replacement warranty. The case has also came in handy many times.,Great Tablet,shangels,TRUE,2017-05-18T00:00:00.000Z
Amazon,0,5,My sister in-law recommended these to my wife and I and I thought I would try one. They are just the right size to lay in bed of a evening and read a good book for a while.,Love this thing,TechGuy,TRUE,2016-08-13T00:00:00.000Z
Amazon,0,4,So far this tablet has been efficient. It kinda bad is difficult to use and it seems to require a lot of steps to get the kids profiles set up and it actually does not do everything I hoped it would.,Good tablet.,Josh,TRUE,2017-05-17T00:00:00.000Z
Amazon,0,5,I love the preloaded apps. There are 1000 to choose from for all ages. The book selection is expansive. My 3 year old plays with it everyday. Its great for trips in the car or just being around the house. Great Buy!!! I enjoy playing with Alexa....ask her anything and she has an answer.,Great kids tablet..hours of fun and education,christina10,TRUE,2017-03-25T00:00:00.000Z
Amazon,0,5,Got this for my 2 year old granddaughter for Christmas. She plays on it till we have to recharge it! She loves it! Great little tablet with a host of capabilities.,Great Little Tablet,Dwight,TRUE,2017-01-07T00:00:00.000Z
Amazon,0,5,This tablet operates wonderfully. The size is handy. The graphics vibrant.For the affordable price it is unbeatable :-),Handy size tablet,ActiveOne,TRUE,2016-07-15T00:00:00.000Z
Amazon,0,5,Fun product that can be used for many purposes. Great for streaming or reading on the go with great graphics. Makes an awesome gift!,Fun Product!,Robert,TRUE,2016-08-12T00:00:00.000Z
Amazon,0,5,My granddaughter loves her tablet toddler friendly,Great tablet,Jcarter,TRUE,2017-02-13T00:00:00.000Z
Amazon,0,4,Works well for browsing and reading. It also has great apps.,Very good Kindle for the price.,Pearlie,TRUE,2016-07-22T00:00:00.000Z
Amazon,0,5,Great hardware for the price- similar to the ipads,very good value,Martin,TRUE,2017-02-03T00:00:00.000Z
Amazon,0,4,I bought this tab as a birthday gift for my 12 yr old nephew who lives in India. It's very useful for him to google for important information over the Internet for his school assignments. Also- he can video chat with me using Skype.Rightly priced to be a kid's product. Resolution could've been better if its targeted as a kid's product. I think better resolution can reduce some pressure on eyes while reading documents with fine text.,great tab for kids,mk1310,TRUE,2016-09-04T00:00:00.000Z
Amazon,5,5,I wanted a tablet mainly to keep by my chair so I could look up stuff- such as information about movies I watch on TV- or answers to the New York Times crossword puzzle- or anything else I was curious about. I didn't want to spend much money- but was still dubious whether such an inexpensive tablet could be any good. I decided that for a measly fifty bucks (plus $20 for extra storage)- it was worth a shot. I found that it's perfect for my purposes - relatively fast and easy to use. I haven't used it for downloading or the like- but my guess is it'll be OK there- too. I'm happy I bought it.,Perfect for my uses and can't beat the price,Greg,TRUE,2016-07-04T00:00:00.000Z
Amazon,0,4,I would recommend this to a friend is anybody with little kids,Yes,Bella,TRUE,2017-01-16T00:00:00.000Z
Amazon,0,5,I got this for my 3 year old after he broke my tablet. It is perfect for him! I love that it comes with all the games and apps. He has dropped it several times and no issues.,Great for kids,Katiebug902,TRUE,2017-05-19T00:00:00.000Z
Amazon,0,4,Got this for my 3 year old due to it having the bumper and I will tell you it's well worth it. I couldn't tell you how many times its been dropped and survives every time.,Daughter loves it,J2hott23,TRUE,2017-01-18T00:00:00.000Z
Amazon,0,5,Amazon's devices get better and better each release. I've had the original Kindle fire and it's in no way an Apple iPad replacement- but what it does it does better than anyone. It's a perfect starter tablet and perfect for a child. The price keeps you from worrying about drops and the interface is easy to use.,Better and Better,mjaymesmoore,TRUE,2016-12-19T00:00:00.000Z
Amazon,0,5,This is really very comfortable and easy as well as strong for toddler my baby really enjoy using this amazon fire kids,Great for new user,Deyaan,TRUE,2017-03-17T00:00:00.000Z
Amazon,0,4,love the worry free guarantee since this has been dropped several times. with that being said this tablet hs held up,great kids tablet,LMHagood,TRUE,2017-02-25T00:00:00.000Z
Amazon,0,5,I bought this device recently for my daughter- she likes it very much. She learning new things. I also gifted this device to my friends Son.,Great Device for Kids to Learn,Vijayan,TRUE,2017-04-28T00:00:00.000Z
Amazon,0,5,I debated on what tablet/reader to buy and decided on the fire! I have been very pleased with it. Bought it on sale- what a great price!,Love my Fire!,Kimmies,TRUE,2017-03-10T00:00:00.000Z
Amazon,0,4,My kids love using it. They use it everyday with YouTube videos,Kids friendly,Mike,TRUE,2017-04-15T00:00:00.000Z
Amazon,0,5,This kids fire tablet is perfect for our 5 year old granddaughter. We downloaded some free and purchase kids apps. It give us a break as she's not always asking for our tablet. And we know the content on it is safe.,Great tablet for kids.,Dail67,TRUE,2017-01-07T00:00:00.000Z
