manufacturer,numHelpful,rating,text,title,username,doRecommend,date
Amazon,0,5,Great way to get kids introduced to using a tablet. A ton of free software is available. Guarantee seals the deal.,Great educational tool for kids,Revuit,TRUE,2017-02-03T00:00:00.000Z
Amazon,0,3,Great purchase for a 9-year old girl. Easy way for peaceful long car rides.,cheap- easy- slow,marco,TRUE,2016-12-30T00:00:00.000Z
Amazon,0,5,I bought this because I recently signed up for Amazon Prime and wanted to take advantage of the free books. Nice tablet.,Great tablet,Minimario,TRUE,2016-09-24T00:00:00.000Z
Amazon,0,5,"Love it. Would definitely recommend to a friend. Just the right size to hold in one hand and ""turn"" pages with the other.",Great device for reading and playing games.,jt123,TRUE,2017-05-08T00:00:00.000Z
Amazon,0,5,This new Fire tablet with 16 GB of internal memory is an upgrade from my older 8 GB version- allowing more storage of books- movies and apps.,Love it!,JamesBondFan,TRUE,2016-06-03T00:00:00.000Z
Amazon,0,4,"I bought the tablet for my 2 year grand daughter. The system comes with a set of kid friendly games and allows you to put the tablet on kid mode.. this keeps her in the ""safe zone"". I also installed ABC Mouse. Another hit program",She loves it!,BreakfastClub,TRUE,2017-02-03T00:00:00.000Z
Amazon,0,5,My brother told me about this product. I bought it for my son and he loves it.,great tablet for children,rayhan,TRUE,2017-04-07T00:00:00.000Z
Amazon,0,5,My 5 year old son loves his kindle. He can fully work it himself. We love all the he age appropriate games- learning apps- and books. The case is great for all those accidentally drops.,Great for kids,Rmatter,TRUE,2017-04-29T00:00:00.000Z
Amazon,0,5,My 3yr. old loves this tablet. Easy for her to use. She watches videos plays games.,The best tablet for kids,mayra0484,TRUE,2016-12-30T00:00:00.000Z
Amazon,0,5,My son is a huge fan of it and I love that I can control what he watches and plays,Awesome,Chris,TRUE,2017-01-06T00:00:00.000Z
Amazon,0,5,read the reviews- bought this tablet to replace an e-reader. Way more than I expected. Video was better than reviews stated- books load faster than my old one Still getting used to a new OS but I am very pleased,great tablet for daily usage,Bill9698,TRUE,2016-06-04T00:00:00.000Z
Amazon,0,5,I am enjoying my Kindle very much! Easy to down load books and easy to read! Very happy with my purchase!,A great deal on a Kindle!,Dottie,TRUE,2017-08-07T00:00:00.000Z
Amazon,0,5,My Son absolutely loves this thing- very durable and comes with a great warranty.,Fantastic!!,Steve,TRUE,2017-01-17T00:00:00.000Z
Amazon,0,5,My 2yr old daughter loves it! Perfect Xmas gift!,Great for kids!,Chelsey,TRUE,2016-12-07T00:00:00.000Z
Amazon,0,5,I bought this for my granddaughter who is 2 and was able to load all the apps and books as well as her Disney movies. So far she has been unable to access anything that I don't want her to. And it has been able to withstand frequent toddler abuse.. Aka.. Throwing it. Definitely recommend.,Excellent tablet for children,Lucilu,TRUE,2017-05-17T00:00:00.000Z
Amazon,1,4,My newphew loves it! He's 4 years old and can easily use the tablet.,Great,PAULY,TRUE,2016-08-05T00:00:00.000Z
Amazon,2,4,Great buy after owning the original kindle Fire- it's very versatile and shows the progress made from the original. You can't lose and pair it with Amazon Prime.,Amazon Fire 7 tablet 16gb,Gonzolean,TRUE,2016-07-18T00:00:00.000Z
Amazon,0,5,everything was as I expected.... and order it online and pick it up next day... easy to do...,good,liza,TRUE,2017-02-13T00:00:00.000Z
Amazon,0,5,best money I ever spent for my grand child she just love it,great for kids,nicole,TRUE,2017-01-18T00:00:00.000Z
Amazon,0,5,"The Amazon Kids Fire keeps my grandson captivated with lots of activities. He loves that it's just right for his little hands. He makes sure that everyone in the family knows the Kindle belongs to him by saying- ""It's mine!""",Wonderful buy for my grandson!,Schuesgirl2,TRUE,2017-02-04T00:00:00.000Z
Amazon,0,4,I'm super happy and very glad I made this purchase!,Awesome,Gam1,TRUE,2017-01-18T00:00:00.000Z
Amazon,0,4,"When used with AMAZON Prime and the ""FreeTime"" app for kids this is a great tablet. Recommend installing at least 32 gb of micro SD card storage and install apps to the card to insure that the tablet has enough free space to handle videos. Easy enough to use for our 2 year old grandson.",Great Tablet for Kids,seniorcitizen,TRUE,2016-12-11T00:00:00.000Z
Amazon,0,4,Bought this for my teenage daughter and it works beautifully with great battery life.,Great tablet for kids,Peter,TRUE,2017-03-15T00:00:00.000Z
Amazon,0,4,I love hear readers- I had to replace mine because I destroyed the last- but it is awesome,Great,kdla,TRUE,2017-01-29T00:00:00.000Z
Amazon,0,5,I love that the kids can only do what you allow them to they can't get to the internet unless you put it on there profile which I don't because I have a four and 2 year old- there apps are very easily accessed and are big so they can b seen very well . also these tablets double and can b used as a regular tablet for grown ups,Great kids tablet,Ipadair2,TRUE,2017-04-22T00:00:00.000Z
Amazon,0,5,This is an awesome product.I also own a paperwhite- if you always read in good lighting I would recommend you save some money and buy this instead of the paperwhite.,A must have for book lovers,Sarthak,TRUE,2017-11-17T00:00:00.000Z
Amazon,0,5,Bought this for my granddaughter for Christmas. She is special needs and so far she shows an interest in the movies and games included on this tablet. She is able to easily use it with minimum assistance.,Easy to use,LindaK,TRUE,2017-01-13T00:00:00.000Z
Amazon,0,5,It's a very reliable tablet for the little ones. Most enjoyable feature is how you can control everything they look at and what kind of apps they use.,Fun for kids,Anthony,TRUE,2016-12-23T00:00:00.000Z
Amazon,0,4,Great for the child. Unfortunately it doesn't have a volume limit setting,Great. But...,Supercow56,TRUE,2017-02-03T00:00:00.000Z
Amazon,0,3,Good tablet to take for my child to play on when out to dinner. Keeps him busy.,Good for nights out,Stillis,TRUE,2016-12-27T00:00:00.000Z
Amazon,0,5,Bought one of these two weeks before on Amazon and paid almost double for what Best Buy had these for. So- i bought another one the same day as this!,Great product for the price!,Josh0526,TRUE,2017-01-16T00:00:00.000Z
Amazon,0,2,Hi-I ordered this for my daughter who has an extensive liking of tablets. She didnt like it because of lack of google play services and she didnt have the patience to work with it. I knew that the os is only amazon specific but despite the apps that can be downloaded- she was disappointed. I returned it.If you are an avid amazon person- the tablet works great- if you want a google tablet- this isn't for you. I would recommend these for people that want a good decent tablet that they can read and use amazon apps on.,Its gd if you like amazon,GoodPC,TRUE,2017-03-27T00:00:00.000Z
Amazon,0,4,Good age appropriate learning tool for kids. There is a variety of apps kids can download to keep them from getting bored. Overall a good tablet for the kids.,Great protective cover,hammer,TRUE,2017-05-18T00:00:00.000Z
Amazon,0,5,Im happy to have it. Very comfortable and easy to use every where,I like it.,Nastasiya,TRUE,2018-02-16T00:00:00.000Z
Amazon,1,5,This is the best tablet for a kids tablet. The modified Android operating system with Amazon features built-in is great. I am reviewing for what it is- a KIDS TABLET. It has a 1.3 gigahertz processor- meaning for such a small device that decently enough. Internal memory is 8 gigs but you can expand to 256 gigabytes. You wont run out of memory. It has a 2 megapixel camera that shoots in 720p- meaning not full 1080 hd or 4k. Again- if you bought it for a camera you'd be wrong- but for a kid 2 years to 12 years old- that's good. It has 1 gig of ram so it is kind of sluggish on more detailed games. Our 2 year old isn't playing any heavy graphics games that take up the CPU and GPU. It came with a nice rubber case for drop protection and she has thrown it a few times excitedly and it did its job. It has no resource hogging GPS or RADIO but it does have bluetooth and Wi-Fi.,AWESOME SAUCE,Boomstick,TRUE,2017-01-07T00:00:00.000Z
Amazon,0,4,It's a very good tablet for your child everyday use,Great for your child,zane1222,TRUE,2017-05-17T00:00:00.000Z
Amazon,0,5,Set up for kids right out of the box. Can't beat Amazon's warranty either. Thanks for providing an outstanding product.,Great product!,Mom2boys,TRUE,2017-01-23T00:00:00.000Z
Amazon,0,5,I love the amazon fire kids edition. It has lots of fun apps for kids.,Perfect tablet for my kids- nephew and nieces.,femochie,TRUE,2017-01-06T00:00:00.000Z
Amazon,0,5,I bought two of these for my granddaughters and they are very easy to use and they love them.,Great Tablet for young child,Terry,TRUE,2016-11-17T00:00:00.000Z
Amazon,0,4,Great for kids. Simple and inexpensive. 16G must better than 8G,Simple tablet,JandL,TRUE,2017-02-15T00:00:00.000Z
Amazon,0,5,This is a great beginner tablet for children. Bumper pad fantastic for protection from falls.,Great tablet for young children,CJEFF,TRUE,2016-11-25T00:00:00.000Z
Amazon,0,2,It's a good device for children because they don't know any better,Good for kids,Hhcabinets,TRUE,2017-06-23T00:00:00.000Z
Amazon,0,4,Searched around for the perfect tablet for my 3 year old. After testing tablets in stores and reading reviews online the kids fire stood out. The 2 year warranty and free year access to kids content is amazing. The soft foam case provides coverage for drops- the battery life is good for a few hours of play time and the charge time is quick after. For the money this tablet cannot be beat - only minor issue ive noticed is having connection issue with networks at times but this is can be fixed by disconcerting and reconnecting to network. Overall this is a Best Buy for the money- tablet can also be used for adults when you exit the free time app.,Great Tablet for Kids,Tony,TRUE,2017-01-23T00:00:00.000Z
Amazon,0,5,Love the simplicity. Also love that I use it for reading only and can't download distracting apps.,Easy and simple,Kathy,TRUE,2017-02-17T00:00:00.000Z
Amazon,0,5,Works well! We had one of the original fires and it finally died which is why we bought another. Great clarity and better internet also,Great tablet!!,beatle0331,TRUE,2017-01-16T00:00:00.000Z
Amazon,0,5,Out of the box this was easy to set up and even easier to use,Love it,Easyeddie66,TRUE,2017-05-07T00:00:00.000Z
Amazon,0,5,I purchased two for my grandchildren. They carry the Kindle with them everywhere they go. Great purchase!,Grandchildren love it!,Faye,TRUE,2017-03-15T00:00:00.000Z
Amazon,1,5,My mom loves the kindle fire hd 8. She had the first kindle and it was time for an upgrade! Great buy for her birthday present!!,Great tablet,Vanessa,TRUE,2017-05-17T00:00:00.000Z
Amazon,0,4,Great quality- great price and best of all has good sound.,Great deal,Sweetlady,TRUE,2016-12-31T00:00:00.000Z
Amazon,0,5,Awseome tablet for kids. I would recommend this tablet for all age groups.,Great gift!!!,jesusmta,TRUE,2017-05-25T00:00:00.000Z
Amazon,0,5,My kids love their amazon kindles! They can take them anywhere and play on them! Great battery life!,Kids love it!,jennieb1,TRUE,2017-01-18T00:00:00.000Z
Amazon,0,5,She has learned how to play games and learning games. Easy to get to her apps and learned how to download. She charges it every night so it can be ready for her when she gets out of school,My Grand daughter enjoys it she is 6,Anna,TRUE,2017-02-04T00:00:00.000Z
Amazon,0,5,My kids love their amazon kindles! They can take them anywhere and play on them! Great battery life!,Kids love it!,jennieb1,TRUE,2017-01-18T00:00:00.000Z
Amazon,1,4,This tablet is great for small kids because it is well protected and is preloaded with many games.Adults can also use it when required.You have to be careful what mode your in as your child may start trying to buy stuff on you!,Great for Kids and Adults too,Tyler,TRUE,2016-11-08T00:00:00.000Z
Amazon,0,4,We bought this for our 3 year old daughter. Great variety of apps- books- and educational videos for her to explore. Love the features that allow us to control her time spent on it. My only complaint is that its processing speed is quite slow getting between different menus but at this price and for a 3-year old I can't complain too much.,Good Value,ars9s,TRUE,2017-04-04T00:00:00.000Z
Amazon,0,4,Great!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Great,beaukeen,TRUE,2017-01-07T00:00:00.000Z
Amazon,0,5,I was unable to find a new Kindle in-store and was excited to find Best Buy had them online and I could purchase it and have it delivered simply and easily.,Pleased with my Kindle,Sassy,TRUE,2018-01-27T00:00:00.000Z
Amazon,0,3,There is nothing spectacular about this item but also nothing majorly wrong with it. The biggest flaw is that this is geared to kids and there is no way that I have found searching settings or online to lock the touch screen so that a video keeps playing if the child hits the screen. This means lots of times helping get back into the movie or show rather than just relaxing like an iPad can do with guided access activated.,Does what it says- missing one key feature,Nola,FALSE,2017-04-22T00:00:00.000Z
Amazon,0,5,I purchased two of these tablet a pink and blue. They was for my 5 and 7 years children. They really love their tablets. Yes- it was a birthday gift.,Great tablet for kids!,Love,TRUE,2017-03-26T00:00:00.000Z
Amazon,0,4,Both my 2 year old and my 4 year old love this tablet!,Fun games for little ones,Mama,TRUE,2017-05-17T00:00:00.000Z
Amazon,0,5,We replaced and aging fire HDX. She noticed the WiFi connection is improved and the screen is larger. She prefers this to my iPad Air,My wife loves it,Kevinandkalii,TRUE,2017-03-10T00:00:00.000Z
Amazon,0,5,My Son absolutely loves this thing- very durable and comes with a great warranty.,Fantastic!!,Steve,TRUE,2017-01-17T00:00:00.000Z
Amazon,0,4,I sent it for my granddaughter as a birthday gift- seemingly she's enjoying and learning thru it.,So far- no negative comments.....,Adette,TRUE,2017-01-25T00:00:00.000Z
Amazon,0,5,The Amazon Kindle is a series of e-readers designed and marketed by Amazon. Amazon Kindle devices enable users to browse- buy- download- and read e-books- newspapers- magazines and other digital media via wireless networking to the Kindle Store.,Great book for reading,Naomi,FALSE,2017-11-17T00:00:00.000Z
Amazon,1,5,My daughter loves her tablet. Amazon has plenty of games for her to play. It is also easy for her to use.,Great starter tablet.,RayC,TRUE,2016-08-12T00:00:00.000Z
Amazon,0,4,Seems to be great but just need a little more time to play with it. The main user is nearly four years old. Happy with it and gets excited when using it.,Still learning to use it.,Bbillie,TRUE,2016-12-25T00:00:00.000Z
