manufacturer,numHelpful,rating,text,title,username,doRecommend,date
Amazon,0,5,This is such a great addition to our house! Amazon Echo plus is incredible for all the things it is capable of doing.,Can't live without Alexa,George,TRUE,2017-12-08T00:00:00.000Z
Amazon,0,4,We use Alexa to ask simple questions like - what time is the basketball game? and she usually responds correctly. If you ask a more detailed question- she may not have an answer. We like to play Jeopardy and listen to local radio stations using Alexa. I am sure the device will get better with more use and updates.,Alexa,Amanda,TRUE,2018-01-27T00:00:00.000Z
Amazon,0,5,"Decided to go for the model just below this one. I didn't need the integrated ""hub"" features. (Phillips Hue does require this- but I decided to stick with my current Insteon hub).",Too much for me... returned,GregoryMichael,TRUE,2018-01-10T00:00:00.000Z
Amazon,0,5,I love this product and it was one of my Best Buy’s from best buy,Good catch,SidSoman,TRUE,2018-02-21T00:00:00.000Z
Amazon,0,2,Waste of money- ask Alexa a question and you are lucky if you get an answer instead of I'm not sure.,Not worth the money,Bill,FALSE,2017-12-24T00:00:00.000Z
Amazon,0,5,I love how Alexa can control almost all smart things and help control lights and power on and off devices to help us get ready for the day. The music is connected directly to Amazon Prime Music and I love how the sound is clear and crisp. You can call out to Alexa from far away and she’ll add items to your shopping list and the Alexa app is so simple to view the lists and control your smart things.,Great Support for the Home!,FrequentCustomer,TRUE,2017-12-01T00:00:00.000Z
Amazon,0,5,I have an Echo that I bought from Best Buy several months ago. So when it came to buying one for my son & his family for Christmas I knew where to come. It’s an excellent information hub!,Good info hub,KimP,TRUE,2017-12-01T00:00:00.000Z
Amazon,0,5,Perfect start for smart home.works perfect with Echo,Best smart item,RaySeattle,TRUE,2017-12-22T00:00:00.000Z
Amazon,0,4,I take 1 star off- because I had problems to syncing it with my W-FI.,Rich sound,Monkey,TRUE,2018-02-02T00:00:00.000Z
Amazon,0,5,This was a great purchase! I love my echo plus with the hue light bulb. The set up is really easy and you can hook up your amazon account and order from Alexa. You can program your lights to be turned on at a certain time every day or even download the app and turn them on remotely. I love how this product is compatible with nest products.,Love my Echo plus,Carrillo,TRUE,2018-03-22T00:00:00.000Z
Amazon,0,4,Good stereo sound- but will not control some devices without the use of an external hub.,Good alexa device,Clint,TRUE,2018-01-26T00:00:00.000Z
Amazon,0,5,Easy to use no Complains at all. Added all the smart plugs to the skills and works perfect.,As advertised..Just perfect.,boughtarlo,TRUE,2017-12-20T00:00:00.000Z
Amazon,0,5,This is my first Amazon Echo and it was a great buy. The Echo Plus works amazing. The voice control of the lights in my house works perfect. No need for a hub.,Awesome product,Anonymous,TRUE,2018-02-02T00:00:00.000Z
Amazon,0,5,I love having Alexa in my home. Alexa has helped from recipes to relaxing sleep sounds all night,Hello Alexa,gmort,TRUE,2018-01-20T00:00:00.000Z
Amazon,0,5,Purchased my first Amazon Echo Plus after researching online and watching video reviews. A friend of mine had one and he showed me the features. The device was easy to setup and has worked great since. I use it to control lights- fans and play music.,Totally in Love!,thestral,TRUE,2018-01-12T00:00:00.000Z
Amazon,0,5,Having a great experience using the Alexa Echo plus product.,Pleased with purchase so far.,plooky,TRUE,2017-12-22T00:00:00.000Z
Amazon,0,5,Pleased with Alexa. Have not used light yet. I’ll update after use,Enjoy so far,Scrubz,TRUE,2017-12-08T00:00:00.000Z
Amazon,0,5,Love my Alexa! Having lots of fun asking her questions and enjoy listening to music on it.,Great sound,Coco,TRUE,2018-02-23T00:00:00.000Z
Amazon,0,5,I also have the smaller echo and this sounds much better. Love all the features!,Better sound,Jpeel,TRUE,2018-02-17T00:00:00.000Z
Amazon,0,5,They are both responsive to each other and it gives me convenience. I don't have to turn off the lights and all I do is lay down and ask Alexa to turn off the light. All my lights are connected to my Echo Plus.,It makes life easier,Paul,TRUE,2018-01-20T00:00:00.000Z
Amazon,0,5,My family have enjoyed ALEXA in the house- she is very smart and she does lots of research for the family! We are truly glad that we made the purchase,MY ALEXA,Peanut,TRUE,2017-12-31T00:00:00.000Z
Amazon,0,5,Great entertainment when friends are over. The knowledge and jokes are tons of fun.,Outstanding,BigD,TRUE,2018-02-17T00:00:00.000Z
Amazon,0,5,This is the second one I’ve bought this year for gifts,Sounds good,JPJZ,TRUE,2017-12-08T00:00:00.000Z
Amazon,0,5,This Alexa series 2 sounds better and preforms better than the previous model. It picks up the voices 10x better and the sound quality is on a Bose level(fills the whole room). Me and my family spends more quality time on the product!,Excellent product,Scott,TRUE,2017-12-03T00:00:00.000Z
Amazon,0,5,I have had the competitive products and nothing compares.,Great product,Clint,TRUE,2018-01-13T00:00:00.000Z
Amazon,0,5,Alexis is the new favorite name. Great for the college student,Echo!,katieful,TRUE,2018-01-16T00:00:00.000Z
Amazon,0,5,Great Echo!! Friend really liked it!! It really does what he wants it to do and he connected his lights to the device. Everything works well.,Great device,Mark,TRUE,2018-01-12T00:00:00.000Z
Amazon,0,4,So far so good. I enjoy being able to communicate with friends and family using the Drop In Feature.,Great smart device,BigPurple,TRUE,2018-01-30T00:00:00.000Z
Amazon,0,5,Alexa a great product the light too. They are working fine.,Great product,Beni,TRUE,2018-02-03T00:00:00.000Z
