manufacturer,numHelpful,rating,text,title,username,doRecommend,date
Amazon,1,5,I got this product for my boyfriend- and he absolutely loves it. He uses it all the time for reading. When I held it myself- I couldn't believe how small and lightweight it was. Very cool,Small and slim,katgranite,TRUE,2015-07-23T00:00:00.000Z
Amazon,4,4,Enjoy my summer reading and a regular tablet just will not do. Initially disappointed by the small size- but I quickly learned to appreciate it. Very portable and convenient. I wanted something easy on the eyes with a 3G connection so I did not have to be connected to WIFI to download books. Was a bit more then I wanted to pay but feel I will get good use out of it.,expensive treat,beth,TRUE,2015-08-07T00:00:00.000Z
Amazon,3,5,As above a high class e reader. Love it. Use it at least 2-3 hrs daily.,Great product- sleek- good battery life.,Jimfirstname,TRUE,2015-02-19T00:00:00.000Z
Amazon,0,5,Easy to use- good battery life- great back lighting.,Works as promised.,BongSaw,TRUE,2016-05-07T00:00:00.000Z
Amazon,2,5,I gave my Paperwhite to a friend and bought the Voyage. I like the clearness of the screen and how easy it is to turn pages. I don't know that it's really worth all of the extra cost compared to the Paperwhite- especially since the new one just came out with 300 dpi.,I love my Voyage!,FanofBestBuy,TRUE,2015-07-09T00:00:00.000Z
Amazon,4,5,Love the new Voyage bc it is lighter and smaller. Easier to tuck in my purse. The other plus is the auto light feature.,Had an older kindle,Punkini,TRUE,2016-01-29T00:00:00.000Z
Amazon,5,5,No complaints works great and the battery is awesome as always,Great product,Bill,TRUE,2015-01-23T00:00:00.000Z
Amazon,1,5,Purchased it for my daughter. She love this very much. It is really good.,Good for Reading,kals,TRUE,2015-03-14T00:00:00.000Z
Amazon,9,5,I love this e-reader. My other reader was not backlit so needed something I could use in low light. This works perfectly for reading at night and in the sun. The light is adjustable. Love downloading books from the library. It has a 3G connection which I have not used yet- so far used only in wi-fi areas.,Great e-reader,philipsmom,TRUE,2015-09-18T00:00:00.000Z
Amazon,0,4,Bought this for my wife. She is a constant reader and put away her previous Kindles for this one. She now has internet access also- so she can find more books anytime she wants.,Easy reader,Kibil,TRUE,2017-01-06T00:00:00.000Z
Amazon,0,4,This tablet is small- compact and easy to handle. It's easy to figure out the main functions. My one complaint is that it does not support some big apps such as Dropbox or Google Drive.,Easy to use and handle,rosakolb,TRUE,2017-04-09T00:00:00.000Z
Amazon,0,5,Very sleek design and very easy to use - nice graphics!!!,Very good product - easy to use,Hermes25,TRUE,2017-01-18T00:00:00.000Z
Amazon,0,4,Bought this for a work fundraiser and the recipient enjoyed it,Great work giveaway item,jstac,TRUE,2016-12-16T00:00:00.000Z
Amazon,0,5,It was easy to set up and use. Best Buy employees were a huge help teaching me about the many features.,Great,Madden6777,TRUE,2016-12-29T00:00:00.000Z
Amazon,0,5,My grandkids play on my smaller one. Thought I better get a back up for me.,I like the bigger screen.,Diego,TRUE,2017-06-03T00:00:00.000Z
Amazon,0,5,Fantastic tablet fire one is great. Small and portable,Great,Theresa,TRUE,2016-12-14T00:00:00.000Z
