manufacturer,numHelpful,rating,text,title,username,doRecommend,date
Amazon,0,5,A family member has vision problems. They had seen/used the Kindle of another family member - especially the ability to scale text. This device will make it possible to read- which she has had extreme difficulty doing.,A gift for Grandma,robz,TRUE,2016-12-16T00:00:00.000Z
Amazon,0,5,Great for my son. I monitor school work and apps he downloads.,Great,Jay2017,TRUE,2017-03-15T00:00:00.000Z
Amazon,0,5,Bought this tablet for my son and he has loved it. It's so easy for him to use and easy for me to set parental controls.,Great!,Gabigale1,TRUE,2017-03-15T00:00:00.000Z
Amazon,0,5,Bought it on sale for Christmas gift and we'll worth the money. Does everything needed with good functionality. Easy to use for those not too tech savvy.,Good buy,customer,TRUE,2017-01-09T00:00:00.000Z
Amazon,0,5,i bought this on a whim because my brother recommended i try it sometimes. hard to believe how important this is in my life. this has opened up my long forgotten youth with music and videos anytime,this is amazing- i love it,crabbyostrich,TRUE,2016-12-31T00:00:00.000Z
Amazon,0,5,Works great. Easy conversion for an aging guy without much technological experience.,Christmas Purchase,Will,TRUE,2016-12-23T00:00:00.000Z
Amazon,1,5,"Was looking at some more expensive Android tablets to replace a 3-year old device and saw this one on sale. Despite the relatively much lower price- I was originally very worried that the Amazon app ecosystem was going to be sorely lacking compared to the full Google Play catalog. But it turns out that while it is missing some important apps (not just games but productivity apps too)- the more than adequate specs (good enough screen- 1.5 GB of RAM- decent processor) are enough for 95% of what I need from a tablet. And if you can get it on sale- you can't go wrong. Lastly- if you're deciding between the 7"" and this 8"" Fire- splurge a little bit and get this one instead.",Hard to beat value,CasualFan,TRUE,2017-01-17T00:00:00.000Z
Amazon,0,5,This is a superb tablet for the price. It doesn't come with the Android operating system. It has Amazon's operating system. The battery last a good long time and apps run very fast. I would recommend this to anyone who wants a tablet.,Great tablet at a great price,Mike,TRUE,2016-12-07T00:00:00.000Z
Amazon,0,5,Was looking for a tablet that was highly portable & could run my DIRECTTV app & stream videos. (Other electronics I have are much older versions). Salesman recommended this model to me based on personal experience. I am still learning all its functions but so far it seems easy to use & is doing what it promised to do.,First Amazon FIRE,CarolDD,TRUE,2017-05-08T00:00:00.000Z
Amazon,0,5,This replaced my old original kindle fire. What a great upgrade.,Great upgrade,cggirl,TRUE,2017-01-06T00:00:00.000Z
Amazon,0,5,Excellent. Just as good as iPad with a fraction of the price.,Great for anyone.,Deanna58,TRUE,2016-11-11T00:00:00.000Z
Amazon,0,5,I bought this fire for my 7 year old and she loves it.,Great gift for my kids,Trish,TRUE,2017-06-03T00:00:00.000Z
Amazon,0,4,I am very pleased with my purchase the tablet is a great project is there a product is very versatile,Good product,James,TRUE,2017-02-18T00:00:00.000Z
Amazon,1,5,We own an ipad-samsug tablets and we have both love are fire8's wave better.,Great tablet,tech7,TRUE,2017-02-04T00:00:00.000Z
Amazon,0,4,We got this for a young girl who is 9. She loves it and there a lot of Apps that she likes. There are parental controls which is a plus- recommend for almost any age group.,Easy to use,Jmarie,TRUE,2017-01-24T00:00:00.000Z
Amazon,0,4,Not as fancy as the ipad- but a fraction of the cost works well with android system and all apps like on our android phones- cant beat the price,Very good product so far,rchat,TRUE,2017-01-23T00:00:00.000Z
Amazon,0,5,I purchased this on Black Friday because I could pass on the price. The tablet works great for basic internet needs and great for shopping on Amazon. If I were to purchase another Android Tablet- I will look for something with a little more power since this tablet slows when multi-tasking.,Great black friday price for this tablet,Jerichodaman,FALSE,2017-02-20T00:00:00.000Z
Amazon,0,4,So far so good. This is replacing a broken kindle fire.,Great replacement,Siv121,TRUE,2017-03-15T00:00:00.000Z
Amazon,0,4,"We bought this to replace a Kindle Fire pad and they have come a long way in this build- I would recommend this or if you like a bigger one then get then10"" version.",Amazon Fire HD 8 pad,Gonzolean,TRUE,2017-01-06T00:00:00.000Z
Amazon,0,5,It is awesome play pokemon and clash use silk its awesome great present,Great tablet,Ozzym,TRUE,2016-12-26T00:00:00.000Z
Amazon,0,4,Bought this tablet on sale. I can look up all the things I 'm interested in.,Great for what I need it for,Abbey,TRUE,2017-01-30T00:00:00.000Z
Amazon,0,4,Screen is very clear and battery last a long time. Very good substitute if you can afford a iPad.,Awesome tablet,HondaVtec,TRUE,2016-12-30T00:00:00.000Z
Amazon,0,5,Great product. Device performed as described. Great reviews.,Great Device,Taylormade,TRUE,2017-01-27T00:00:00.000Z
Amazon,0,5,Love the access to films. Easy to read and work with. A Little like an Android. I am used to IPhone apps but this works great once you understand it.,Easy to use especially if you are a prime member.,chk940,TRUE,2017-01-30T00:00:00.000Z
Amazon,0,5,Great size. Works with all apps. No issues yet. Would buy more.,Excellent tablet!,tctapes,TRUE,2017-01-13T00:00:00.000Z
Amazon,0,5,very easy to use I live my fire the best purchase I have made in months,great tablet,Mzmaria,TRUE,2017-02-03T00:00:00.000Z
Amazon,0,5,A great alternative to the more expensive tablets. Battery lasts for quite a while.,Great tablet,orrville,TRUE,2017-01-16T00:00:00.000Z
Amazon,0,5,Nice easy-to-use tablet. We just got it and so far so good,kid friendly,jleininger,TRUE,2016-12-30T00:00:00.000Z
Amazon,0,5,Amazon - Fire HD8 - 8 - Tablet - 16GB - Wi-Fi - Black I purchased this for my sister. I really appreciate the Geek Squad for setting this product up for her and for teaching me how to use it. Now I can pass that I learned onto my sister.,Perfect for a beginner.,keemakitty,TRUE,2017-05-07T00:00:00.000Z
Amazon,0,5,For me this tablet is an extremely good value! iPads are beautiful things- and they seem to just work really well all the time. But they are expensive! Same thing with Android tablets. You can get a cheap Android tablet- but then you're left with a cheap tablet...poor quality displays- questionable hardware- limited support. I think Amazon hit the spot with their line of Fire Tablets - this HD8 in particular. It's good quality- has a great display- it's quick and snappy- has great battery life. Also being an Android based operating system- there is flexibility like accessing storage- side loading third party apps- even installing Google Play (for those who begrudge the lack of that feature- it can be done). Much more flexibility than you get with an Apple product- at a much lower price than the industry standard Samsung etc. Coming from using Apple products for so long- this thing is really convincing me that there are really viable options other than Apple- and especially for the price- its a great introduction to a different platform. Not only that- it's genuinely a good product!,Awesome Tablet,KyloDen,TRUE,2017-01-29T00:00:00.000Z
Amazon,0,5,Just the right size for reading books and playing some games.,Perfect size,rick,TRUE,2017-02-03T00:00:00.000Z
Amazon,0,5,We purchased this as a gift. Researching and word of mouth led us to purchase this one. Very user friendly.,Bought as a gift,JustJen,TRUE,2017-01-23T00:00:00.000Z
