manufacturer,numHelpful,rating,text,title,username,doRecommend,date
Amazon,0,5,It's exactly what you'd think it would be. No more- no less...a perfect e-reader for traveling and backpacking.,Awesome,Updt,TRUE,2017-07-07T00:00:00.000Z
Amazon,0,5,The best Kindle I have ever used. It does everything.,Great!,1mom,TRUE,2016-08-05T00:00:00.000Z
Amazon,0,5,I bought these for my five and six-year-olds and they love the games and educational apps that come with it loaded from Amazon prime for free for a whole year. Great value for the money I will be referring this product to all of my friends.,Great buy! Kids Love it!,Jmoney,TRUE,2017-03-15T00:00:00.000Z
Amazon,0,5,I purchased this for my 4 and 2 year old grandchildren. They were using parents phones and running the battery down. Now they have their own device and can watch their cartoons and play games. Love the case- it makes it easy for little hands to hold on to. Overall very good purchase.,Great device for my grandchildren,Sass2050,TRUE,2017-01-18T00:00:00.000Z
Amazon,0,4,Great tablet for the price. Add to that expandable memory and it's a great gift for the holidays.,Decent tablet for kids,Nirvana,TRUE,2016-12-07T00:00:00.000Z
Amazon,0,5,Great Christmas gift for my son. Best tablet ever.,Awesome,Dave,TRUE,2017-01-06T00:00:00.000Z
Amazon,0,5,Helps keep my son entertained on long rides- and it's pretty indestructible.,Son loves it!,NateSoliz,TRUE,2017-06-02T00:00:00.000Z
Amazon,0,5,Leapfrog is a great learning tool for preschoolers and beyond my grandson loves it,Perfect for my grandson,Deedee,TRUE,2017-01-23T00:00:00.000Z
Amazon,0,5,My kids read books play games take pictures they love this.,Great first tablet for kids,Raiderrulz,TRUE,2016-10-01T00:00:00.000Z
Amazon,0,5,So my 18 month old maybe the future computer wizard because she everything about my tablet. However my biggest concern is not so much that she knows how to unlock my Ipad- but throwing it down the stairs like one of her toys. Which makes the Kindle Fire tablet for kids the best invention since the Tivo. All the pre loaded apps- videos- books- etc is nothing short of amazing. The case is also very cool- hardwood floor and stair case proof. For under $100 bucks this is perfect for tech savvy kids like mine.,Perfect for all ages,Skyline,TRUE,2017-03-25T00:00:00.000Z
